_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged,gold
14466,1100,2615,Cluster Edge Specials,ActionFantasyMilitarySci-Fi,3,2006-2006,Special,SentaiFilmworks,Pretty Rhythm: Aurora Dream Specials,IdolsMusic,51,2011 - 2012,DVD Special,TatsunokoPro.,0
33972,1100,6970,Cluster Edge Specials,ActionFantasyMilitarySci-Fi,3,2006-2006,Special,SentaiFilmworks,Tentai Senshi Sunred Specials,BasedonaMangaComedyMonstersParody,4,2009,DVD Special,AICA.S.T.A.,0
36062,1103,7247,Genshiken Nidaime Specials,ComedyParodySliceofLife,4,2013-2013,Special,ProductionI.GStarchildRecords,Letter Bee Reverse Specials,,25,2010 - 2011,DVD Special,StudioPierrot,0
4803,1104,804,Mayoi Neko Overrun! Specials,ComedyEcchi,6,2010-2010,Special,AIC,The Eden of Grisaia Specials,BasedonaVisualNovelComedyEcchiNudity,2+,2015 - ?,DVD Special,8-Bit,0
7566,1104,1320,Mayoi Neko Overrun! Specials,ComedyEcchi,6,2010-2010,Special,AIC,Yama no Susume 2 Specials,,2,2014 - 2015,DVD Special,8-Bit,0
28707,1105,6119,Mokei Senshi Gunpla Builders Beginning G,ActionMechaSci-FiShounen,3,2010-2010,Special,Sunrise,Tiger & Bunny the Movie: The Beginning,ActionComedyOriginalWorkSciFiSuperpowers,1,2012,Movie,Sunrise,0
3153,1108,568,Di Gi Charat Natsuyasumi Special,Comedy,4,2001-2001,Special,TBS,Chikyuu Bouei Kazoku Special,,1,2001,DVD Special,GroupTAC,0
24273,1109,5136,Fushigi no Umi no Nadia Specials,AdventureSci-Fi,10,2003-2003,Special,Gainax,Urawa no Usagi-chan Special,OriginalWorkPromotionalSchoolLifeSliceofLife,DVD Special ,2015,DVD Special,A-Real,0
27591,1110,5915,Grisaia no Kajitsu Specials,ComedyEcchi,6,2014-2015,Special,8bit,Hidamari Sketch x 365 Specials,ComedyMoeSchoolLife,2,2009,TV Special,Shaft,0
8307,1114,1486,Fate/kaleid liner Prisma_Illya Specials,ComedyFantasyMagic,5,2013-2014,Special,SilverLink,Kyoshiro to Towa no Sora Specials,,6,2007,DVD Special,,0
13235,1116,2333,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,ActionComedyKidsShounenSuperPower,1,2007-2007,Special,TVAsahi,Arashi no Yoru ni: Himitsu no Tomodachi,AnimalProtagonistsBasedonaNovelFamilyFriendly,26,2012,TV,SparkyAnimation,0
4528,1119,766,Machine-Doll wa Kizutsukanai Specials,ActionEcchiFantasySchoolSeinen,6,2013-2014,Special,GencoFUNimationEntertainmentLerche,True Tears Specials,Comedy,7,2008,DVD Special,P.A.Works,0
8664,1119,1543,Machine-Doll wa Kizutsukanai Specials,ActionEcchiFantasySchoolSeinen,6,2013-2014,Special,GencoFUNimationEntertainmentLerche,Yuyushiki Specials,Comedy,6,2013,DVD Special,KinemaCitrus,0
23107,1119,4832,Machine-Doll wa Kizutsukanai Specials,ActionEcchiFantasySchoolSeinen,6,2013-2014,Special,GencoFUNimationEntertainmentLerche,Seraph of the End Specials,BasedonaMangaComedyOmakeSupernatural,4+,2015 - ?,DVD Special,WitStudio,0
16080,1120,2949,Myself ; Yourself Specials,DramaRomanceSchool,2,2008-2008,Special,DogaKobo,Love Love? Specials,,4,2004,DVD Special,,0
18349,1122,3467,Afro Samurai Pilot,ActionMartialArtsSamuraiSeinen,1,2003-2003,Special,Madhouse,Coffee Samurai,ComedyRomance,1,2009,TV Special,CoMixWaveInc.,0
5072,1123,829,Di Gi Charat Tsuyu Specials,Comedy,2,2001-2001,Special,Madhouse,Loveless Specials,,6,2005 - 2006,DVD Special,J.C.Staff,0
32365,1123,6720,Di Gi Charat Tsuyu Specials,Comedy,2,2001-2001,Special,Madhouse,Kamichu Specials,FamilyFriendlyFantasyJapaneseMythologyMoeRomanceSchoolLifeSliceofLife,4,2005 - 2006,DVD Special,Brains-Base,0
13460,1130,2372,Teekyuu 3 Specials,ComedySchoolShounenSports,2,2014-2014,Special,MAPPAEarthStarEntertainment,To Heart Specials,,6,,Music Video,OLM,0
22629,1142,4672,Kyoushirou to Towa no Sora Specials,DramaMagicRomanceShounen,6,2007-2007,Special,TNK,Peeping Life: The Perfect Emotion Specials,,6,2010,DVD Special,CoMixWaveInc.,0
12645,1143,2239,Mouryou no Hako Special,MysterySeinenSupernaturalThriller,1,2009-2009,Special,Madhouse,Genei wo Kakeru Taiyou Special,FantasyMagicalGirl,1,2013,DVD Special,AIC,0
384,1147,78,Freezing Specials,ActionComedyEcchi,6,2011-2011,Special,FUNimationEntertainmentMediaFactory,Gekkan Shoujo Nozaki-kun Specials,BasedonaMangaComedySchoolLife,6,2014 - 2015,DVD Special,Dogakobo,0
12248,1149,2165,Mini Van Special,ComedyGame,1,2013-2013,Special,DLE,Nodame Cantabile: Finale Special,ClassicalMusicComedyEuropeMusicRomance,1,2010,DVD Special,J.C.Staff,0
426,1152,82,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Break Blade Movie 2: Ketsubetsu no Michi,ActionFantasyMagicMechaMilitaryWar,1,2010,Movie,ProductionI.G,0
21487,1152,4334,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Queen's Blade: Vanquished Queens Specials,EcchiEmotionalAbuseExplicitSexFantasyPhysicalAbusePiratesSexualAbuse,4,2013 - 2014,DVD Special,ARMS,0
33984,1152,6970,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Tentai Senshi Sunred Specials,BasedonaMangaComedyMonstersParody,4,2009,DVD Special,AICA.S.T.A.,0
17545,1153,3291,Umineko no Naku Koro ni Specials (When the Seagulls Cry Specials),ComedyParody,26,2009-2010,Special,StudioDeenFrontierWorks,Yuusha ni Nare Nakatta Ore wa Shibushibu Shuushoku o Ketsui Shimashita. Specials,BasedonaLightNovelComedy,5,2014,DVD Special,asread,0
32251,1159,6707,Di Gi Charat Summer Special 2000,Comedy,4,2000-2000,Special,TBSSentaiFilmworks,Dragon Ball Z Special 1: Bardock - The Father of Goku,ActionShounen,1,1990,TV Special,ToeiAnimation,0
27085,1162,5749,Kurogane no Linebarrels Specials (Linebarrels of Iron),ActionComedyEcchiMecha,2,2009-2009,Special,GonzoFUNimationEntertainment,The Prince of Tennis Flash Specials,FlashAnimation,5,2014 - 2015,DVD Special,ProductionI.G,0
10300,1164,1816,Morita-san wa Mukuchi. Specials,ComedySchoolSliceofLife,2,2012-2012,Special,DAXProductionTakeshoboSeven,Grisaia no Kajitsu Specials,,6,2014 - 2015,DVD Special,8-Bit,0
31781,1164,6642,Morita-san wa Mukuchi. Specials,ComedySchoolSliceofLife,2,2012-2012,Special,DAXProductionTakeshoboSeven,Bakuman. (2012) Specials,,2,2013,DVD Special,J.C.Staff,0
18149,1165,3390,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,6,2014-2014,Special,A-1Pictures,Robot Girls Z Specials,ActionComedyParody,3,2014,DVD Special,ToeiAnimation,0
35753,1165,7197,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,6,2014-2014,Special,A-1Pictures,Maria-sama ga Miteru Specials,ComedyOmakeShoujo-ai,7,2004,DVD Special,StudioDeen,0
5439,1170,876,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Freezing Specials,ComedyEcchiExplicitSexPantyShots,6,2011,DVD Special,A.C.G.T.,0
11123,1170,2011,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Bladedance of Elementalers Specials,,6,2014 - 2015,DVD Special,TNK,0
31956,1170,6674,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Kuroshitsuji 2 Specials,,6,2010 - 2011,DVD Special,A-1Pictures,0
34355,1170,7002,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Shinryaku! Ika Musume Specials,ComedyOmake,2,2011,DVD Special,Diomedea,0
3378,1172,574,No Game No Life Specials,EcchiFantasyGame,6,2014-2014,Special,MadhouseMediaFactorySentaiFilmworks,Princess Jellyfish Specials,,4,2011,DVD Special,Brains-Base,0
20534,1172,3989,No Game No Life Specials,EcchiFantasyGame,6,2014-2014,Special,MadhouseMediaFactorySentaiFilmworks,Smash Hit Specials,,4,,DVD Special,StudioLive,0
2164,1173,417,Shinmai Maou no Testament Specials,ComedyEcchi,6,2015-2015,Special,ProductionIMS,Blue Seed Specials,,13,,DVD Special,ProductionI.G,0
20140,1174,3918,Amagami SS+ Plus Picture Drama,Romance,2,2012-2012,Special,AIC,Planetes Picture Drama,PictureDramaSciFiSliceofLife,9,2009,DVD Special,Sunrise,0
9415,1178,1687,Teekyuu 4 Specials,ComedySchoolShounenSports,2,2015-2015,Special,DAXProductionEarthStarEntertainmentMillepensee,Accel World Specials,BasedonaLightNovelComedy,8,2012 - 2013,DVD Special,J.C.Staff,0
20535,1178,3989,Teekyuu 4 Specials,ComedySchoolShounenSports,2,2015-2015,Special,DAXProductionEarthStarEntertainmentMillepensee,Smash Hit Specials,,4,,DVD Special,StudioLive,0
11270,1179,2026,Etotama Specials,ActionComedyFantasy,6,2015-2015,Special,ShirogumiEncourageFilms,Softenni Specials,EcchiNudity,6,2011,DVD Special,XEBEC,0
13557,1186,2375,RahXephon Specials,ActionDramaMechaMusicMysteryRomanceSci-Fi,2,2003-2004,Special,Bones,Freezing Vibration Specials,EcchiExplicitSexPantyShots,6,2013 - 2014,DVD Special,,0
34768,1187,7055,Inugami-san to Nekoyama-san Special,ComedySchoolShoujoAi,1,2014-2014,Special,DAXProductionSevenDreamCreation,Yowapeda: Special Ride,Cycling,1,2013,OVA,TMSEntertainment,0
13594,1190,2385,I&#039;&#039;s Pure Bonus,ComedyEcchiRomance,5,2005-2006,Special,StudioPierrotVizMedia,I''s Pure Bonus,,5,2005 - 2006,DVD Special,ARMS,1
773,1192,133,Seikimatsu Occult Gakuin Specials (Occult Academy Specials),ComedySchoolSupernatural,4,2010-2011,Special,AniplexXebecA-1PicturesNISAmericaInc.,Kanokon ~Manatsu no Daishanikusai~ Specials,EcchiNudityPantyShots,2,2009,DVD Special,XEBEC,0
24115,1193,5104,Space_Dandy 2nd Season Picture Drama,ComedySci-FiSpace,3,2014-2015,Special,BonesBandaiVisual,Rinne no Lagrange 2 Picture Drama,Comedy,6,2012 - 2013,DVD Special,XEBEC,0
20938,1194,4117,Freezing Vibration Specials,ActionComedyEcchi,6,2013-2014,Special,FUNimationEntertainmentMediaFactoryA.C.G.T.,Manyuu Hiken-chou Specials,EcchiNuditySexualContent,4,2011 - 2012,DVD Special,HoodsEntertainment,0
28570,1198,6098,Argento Soma Special,ActionMechaSci-Fi,1,2002-2002,Special,SunriseBandaiEntertainment,Gundam 00 Special Edition III: Return the World,,1,2010,OVA,,0
11130,1199,2011,Aru Tabibito no Nikki Specials,AdventureFantasy,3,2006-2006,Special,Robot,Bladedance of Elementalers Specials,,6,2014 - 2015,DVD Special,TNK,0
14906,1204,2733,Bakusou Kyoudai Let&#039;s &amp; Go Special,AdventureCarsShounenSports,1,1996-1996,Special,ProductionI.GXebec,Code Geass: Lelouch of the Rebellion Special Edition - Black Rebellion,Recap,1,2008,OVA,,0
4060,1208,705,Gundam Build Fighters Specials,ComedyMecha,3,2014-2014,Special,Sunrise,Burst Angel: Infinity Specials,,3,2007,DVD Special,GONZO,0
16011,1208,2939,Gundam Build Fighters Specials,ComedyMecha,3,2014-2014,Special,Sunrise,Queen's Blade: Rebellion Specials,Ecchi,6,2012,DVD Special,ARMS,0
25221,1208,5297,Gundam Build Fighters Specials,ComedyMecha,3,2014-2014,Special,Sunrise,Princess Princess Specials,ComedyCrossdressingOmakeSchoolLife,12,2006,DVD Special,StudioDeen,0
3594,1211,640,Panty &amp; Stocking in Sanitarybox,ActionComedyDementiaEcchiParodySupernatural,1,2011-2011,Special,GainaxFUNimationEntertainment,Panty & Stocking in Sanitary Box,ComedyCrude,1,2011,DVD Special,Gainax,1
16854,1212,3166,Gokukoku no Brynhildr Special (Brynhildr in the Darkness Special),ComedyEcchiHaremSci-FiSeinen,1,2014-2014,Special,VAPArmsSentaiFilmworks,Harukanaru Toki no Naka de 3: Onsen Chibi Special,ComedyFantasy,1,2008,DVD Special,Yumeta,0
5010,1226,824,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Fight Ippatsu! Juuden-Chan!! Specials,ComedySexualContent,6,2009 - 2010,DVD Special,,0
31342,1226,6562,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Black Lagoon Specials,ComedyParody,7,2009 - 2010,DVD Special,MADHOUSE,0
12049,1229,2124,Gag Manga Biyori Jump Festa 2002 Special,Comedy,1,2002-2002,Special,DAXProduction,Umi Monogatari ~Anata ga Ite Kureta Koto~ Special,Fantasy,1,2010,DVD Special,Zexcs,0
25649,1229,5378,Gag Manga Biyori Jump Festa 2002 Special,Comedy,1,2002-2002,Special,DAXProduction,Lupin III Special 21: Lupin III vs Detective Conan,ActionComedyCrossoverDetectivesThieves,1,2009,TV Special,TokyoMovie,0
36459,1235,7292,Oniichan no Koto nanka Zenzen Suki Janain Dakara ne!! Special,ComedyEcchiRomance,1,2011-2011,Special,Zexcs,Lupin III Special 6: Dragon of Doom,ActionComedyThieves,1,1994,TV Special,TMSEntertainment,0
9768,1238,1745,Itsuka Tenma no Kuro Usagi Special,ComedyEcchi,1,2012-2012,Special,Zexcs,Argento Soma Special,OriginalWork,1,2002,DVD Special,Sunrise,0
12698,1238,2241,Itsuka Tenma no Kuro Usagi Special,ComedyEcchi,1,2012-2012,Special,Zexcs,The IDOLM@STER: Cinderella Girls: Special Program,Recap,1,2015,TV Special,A-1Pictures,0
26818,1238,5679,Itsuka Tenma no Kuro Usagi Special,ComedyEcchi,1,2012-2012,Special,Zexcs,Mister Ajikko Special,,1,1989,TV Special,Sunrise,0
2919,1239,508,Robot Girls Z Specials,ComedyParody,3,2014-2014,Special,ToeiAnimationNipponColumbiaLandQstudios,Linebarrels of Iron Specials,,2,2010,DVD Special,GONZO,0
29801,1240,6290,Utawarerumono Picture Drama,ComedyFantasy,3,2009-2010,Special,FrontierWorks,Utawarerumono: The False Mask,ActionBasedonaVisualNovelFantasy,2+,2015 - ?,TV,WHITEFOX,0
63,1264,29,Kuroko no Basket 2nd Season (Kuroko&#039;s Basketball 2),ComedySchoolShounenSports,25,2013-2014,TV,ProductionI.GBandaiVisualLantisNASBanpresto,Kuroko's Basketball 2,BasedonaMangaBasketballSchoolClubShounenSportsTournaments,25,2013 - 2014,TV,ProductionI.G,1
7337,1287,1281,JoJo no Kimyou na Bouken (TV) (JoJo&#039;s Bizarre Adventure),ActionAdventureShounenSupernatural,26,2012-2013,TV,YomikoAdvertisingDavidProductionWarnerBros.TheKlockWorx,Fantastic Adventure of Yohko: Leda,ActionAdventureFantasyMechaMusicPersoninaStrangeWorldSciFi,1,1985,OVA,,0
18350,1299,3467,Samurai Champloo,ActionAdventureComedyHistoricalSamuraiShounen,26,2004-2005,TV,GeneonUniversalEntertainmentManglobeFUNimationEntertainmentVictorEntertainmentFujiTVBarnumStudioTokumaShotenflyingDOG,Coffee Samurai,ComedyRomance,1,2009,TV Special,CoMixWaveInc.,0
6851,1302,1149,Shirobako,ComedyDrama,24,2014-2015,TV,SotsuAgencyP.A.WorksMovicSentaiFilmworksWarnerBros.TheKlockWorxShowgate,Shirobako,AnimeIndustryComedyDramaOriginalWorkOtakuCultureSliceofLifeWorkLife,24,2014 - 2015,TV,P.A.Works,1
30155,1306,6344,Ookami to Koushinryou II (Spice and Wolf II),AdventureFantasyHistoricalRomance,12,2009-2009,TV,ImaginFUNimationEntertainmentBrainsBaseflyingDOG,Spice and Wolf II,AdventureBasedonaLightNovelFantasy,12,2009,TV,Brains-Base,1
7868,1321,1393,Bakemonogatari,MysteryRomanceSupernaturalVampire,15,2009-2010,TV,AniplexShaftKodanshaAniplexofAmerica,Umi Monogatari ~Anata ga Ite Kureta Koto~,FantasyMagicalGirl,12,2009,TV,Zexcs,0
5713,1350,924,Kaichou wa Maid-sama! (Maid-Sama!),ComedyRomanceSchoolShoujo,26,2010-2010,TV,J.C.StaffGeneonUniversalEntertainmentTBSHakusenshaHalfH.PStudioSentaiFilmworks,Okusama ga Seito Kaichou!,BasedonaMangaComedyEcchiNudityRomanceSchoolLifeSexualContentSuddenGirlfriendAppearance,12,2015,TV,Seven,0
25934,1355,5428,Baby Steps 2nd Season,RomanceSchoolShounenSports,25,2015-2015,TV,StudioPierrotNHKNHKEnterprises,Assassination Classroom TV 2nd Season,ActionAssassinsBasedonaMangaComedySchoolLife,TV ,2016,TV,Lerche,0
15646,1361,2861,Mobile Suit Gundam 00,ActionDramaMechaMilitarySci-FiSpace,25,2007-2008,TV,SunriseSotsuAgencyAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainment,Mobile Suit SD Gundam Sidestory,ComedyMechaParody,4,1990 - 1991,OVA,,0
23141,1363,4833,Detective Conan (Case Closed),AdventureComedyMysteryPoliceShounen,Unknown,1996 -1996,TV,TMSEntertainmentYomiuriTelecastingCorporationFUNimationEntertainmentAnimaxYTVTMS-Kyokuchi,Detective Conan Movie 9: Strategy Above the Depths,DetectivesMystery,1,2005,Movie,TMSEntertainment,0
31423,1363,6587,Detective Conan (Case Closed),AdventureComedyMysteryPoliceShounen,Unknown,1996 -1996,TV,TMSEntertainmentYomiuriTelecastingCorporationFUNimationEntertainmentAnimaxYTVTMS-Kyokuchi,Detective Academy Q,BasedonaMangaDetectivesMystery,45,2003 - 2004,TV,StudioPierrot,0
11287,1366,2032,Kuragehime (Princess Jellyfish),ComedyJoseiSliceofLife,11,2010-2010,TV,FUNimationEntertainmentBrainsBaseFujiTVAsmikAceEntertainmentSonyMusicEntertainmentSakuraCreateFujiPacificMusicPublishing,Hamtaro Movie 2: Ham Ham Ham~Jya! Maboroshi no Princess,AnimalProtagonistsFamilyFriendly,1,2002,Movie,TMSEntertainment,0
2070,1374,398,Princess Tutu,ComedyMagicRomanceShoujo,38,2002-2003,TV,HalFilmMakerADVFilmsMemory-TechGANSISMarvelousAQL,Suddenly Princess,ComedyFantasy,3,1997,OVA,J.C.Staff,0
10884,1380,1943,Nisemonogatari,ComedyMysterySupernatural,11,2012-2012,TV,AniplexShaftKodanshaRakuonshaAniplexofAmerica,Pattenrai!! ~Minami no Shima no Mizu Monogatari~,HistoricalSliceofLife,1,2009,Movie,MushiPro,0
37338,1383,7427,Durarara!!x2 Shou,ActionMysterySupernatural,12,2015-2015,TV,AniplexSquareEnixMainichiBroadcastingMovicAniplexofAmericaASCIIMediaWorksStudioShuka,Durarara!!x2 Ten,ActionBasedonaLightNovelComedyDrugUseSocialMediaSupernaturalViolence,12,2015,TV,Shuka,1
15726,1386,2871,Ore Monogatari!! (My Love Story!!),ComedyRomanceShoujo,24,2015-2015,TV,MadhouseVAPSentaiFilmworksNipponTelevisionNetworkCorporation,Andersen Monogatari Match Uri no Shojo,,1,1968,Movie,ToeiAnimation,0
26508,1386,5629,Ore Monogatari!! (My Love Story!!),ComedyRomanceShoujo,24,2015-2015,TV,MadhouseVAPSentaiFilmworksNipponTelevisionNetworkCorporation,Xiongmao Monogatari Tao Tao,,1,1981,Movie,1981,0
3673,1405,664,Hanamonogatari,ComedyMysterySupernatural,5,2014-2014,TV,AniplexShaftKodanshaAniplexofAmerica,Aru Machi Kado no Monogatari,DramaLoveTriangleMusicOriginalWork,1,1962,Movie,MushiPro,0
31106,1412,6518,Dragon Ball,AdventureComedyFantasyMartialArtsShounenSuperPower,153,1986-1989,TV,ToeiAnimationFUNimationEntertainmentFujiTV,Dragon Ball Super,ActionAliensFantasyHandtoHandCombatMartialArtsShounenSuperpowers,14+,2015 - ?,TV,ToeiAnimation,0
24100,1426,5097,Noragami,ActionAdventureShounenSupernatural,12,2014-2014,TV,BonesAvexEntertainmentDentsuFUNimationEntertainmentShochikuKodanshaMovicAiAddiction,Noragami Aragoto OVA,BasedonaMangaComedyJapaneseMythologySupernatural,OVA ,2015,OVA,Bones,0
30620,1463,6426,Sayonara Zetsubou Sensei,ComedyParodySchool,12,2007-2007,TV,ShaftStarchildRecordsMediaBlastersOmnibusJapan,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,,1,2008,TV Special,Shaft,0
27812,1466,5981,Mobile Suit Zeta Gundam,DramaMechaMilitarySci-FiShounenSpace,50,1985-1986,TV,SunriseBandaiEntertainment,Mobile Suit Gundam Wing,ActionMechaOuterSpacePoliticalSciFi,49,1995 - 1996,TV,Sunrise,0
19700,1481,3782,Sakigake!! Cromartie Koukou (Cromartie High School),ComedySchoolShounen,26,2003-2004,TV,ProductionI.GADVFilmsSentaiFilmworksTVTokyoMusic,The Irregular at Magic High School,BasedonaLightNovelComedyMagicRomanceSchoolLife,26,2014,TV,MADHOUSE,0
14840,1483,2720,Nisekoi (Nisekoi: False Love),ComedyHaremRomanceSchoolShounen,20,2014-2014,TV,AniplexShaftAniplexofAmerica,Nisekoi: False Love,BasedonaMangaComedyHaremRomanceSchoolLifeSliceofLifeTsundere,20,2014,TV,Shaft,1
31683,1489,6632,Dragon Ball Kai (Dragon Ball Z Kai),ActionAdventureComedyFantasyMartialArtsShounenSuperPower,97,2009-2011,TV,ToeiAnimationFUNimationEntertainment,Dragon Ball: Episode of Bardock,ActionAliensHandtoHandCombatSuperpowers,1,2011,Other,ToeiAnimation,1
12209,1494,2162,Shin Mazinger Shougeki! Z-Hen (Mazinger Edition Z: The Impact!),ActionMechaShounenSuperPower,26,2009-2009,TV,BeeMediaCodeDiscotekStudioJackDynamicPlanning,Code Geass: Lelouch of the Rebellion R2 Special Edition - Zero Requiem,Recap,1,2009,OVA,Sunrise,0
10723,1503,1906,Yamada-kun to 7-nin no Majo (TV) (Yamada-kun and the Seven Witches),ComedyHaremMysteryRomanceSchoolShounenSupernatural,12,2015-2015,TV,LIDENFILMS,Jack and the Beanstalk (Koji MORIMOTO),AdventureFantasyShorts,1,1989,OVA,Studio4\xc2\xb0C,0
12280,1506,2172,Hokuto no Ken (Fist of the North Star),ActionDramaMartialArtsSci-FiShounen,109,1984-1987,TV,ToeiAnimationDiscotek,Hikaru no Go: Journey to the North Star Cup,BoardGamesShounenSupernaturalTournaments,1,2004,TV Special,StudioPierrot,0
28067,1517,6005,Bleach,ActionComedyShounenSuperPowerSupernatural,366,2004-2012,TV,StudioPierrotTVTokyoAniplexDentsuVizMediaTVTokyoMusicStudioKelmadick,Bleach,ActionBasedonaMangaShinigamiShounenSupernaturalSuperpowersSwordplay,366,2004 - 2012,TV,StudioPierrot,1
13114,1519,2306,Mobile Suit Gundam Seed,ActionDramaMechaMilitaryRomanceSci-FiSpace,50,2002-2003,TV,SunriseAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainmentAtelierMusa,Mobile Suit SD Gundam Mk III,ComedyMechaNinjaParody,5,1989,OVA,Sunrise,0
30521,1534,6420,City Hunter 3,ActionComedyMysteryShounen,13,1989-1990,TV,SunriseADVFilms,City Hunter '91,,13,1991,TV,Sunrise,0
20291,1570,3962,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Shinshaku Sengoku Eiyuu Densetsu Sanada Juu Yuushi The Animation TV,FeudalJapanHistoricalNinjaWar,12,2005,TV,GroupTAC,0
717,1578,128,Soukou Kihei Votoms (Armored Trooper Votoms),ActionDramaMechaMilitarySci-FiSpace,52,1983-1984,TV,SunriseTVTokyoNipponAnimationCentralParkMedia,Soukou Kihei Votoms: Big Battle,ActionMechaOriginalWorkSciFi,1,1986,OVA,Sunrise,0
29132,1584,6165,InuYasha,ActionAdventureComedyDemonsFantasyMagicRomanceShounenSupernatural,167,2000-2004,TV,KyotoAnimationSunriseYomiuriTelecastingCorporationVizMediaAtelierMusa,InuYasha: Kuroi Tessaiga,ActionBasedonaMangaFantasyFeudalJapan,1,2008,Movie,Sunrise,0
8828,1597,1570,Space Cobra (Space Adventure Cobra),ActionAdventureSci-FiSpace,31,1982-1983,TV,TokyoMovieShinshaRightStuf,Adventures of Horus: Prince of the Sun,Fantasy,1,1968,Movie,ToeiAnimation,0
1726,1599,329,Eikoku Koi Monogatari Emma (Emma: A Victorian Romance),DramaHistoricalRomanceSeinenSliceofLife,12,2005-2005,TV,StudioPierrotPonyCanyonTBSRightStufToshibaEntertainment,Wellber no Monogatari: Sisters of Wellber,AdventureFantasyMedievalOriginalWorkPolitical,13,2007,TV,TransArtsCo.,0
25890,1606,5418,Shakugan no Shana II (Second) (Shakugan no Shana: Season II),ActionDramaFantasyRomanceSchoolSupernatural,24,2007-2008,TV,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainmentASCIIMediaWorks,Shakugan no Shana,ActionBasedonaLightNovelFantasyMagicTsundere,24,2005 - 2006,TV,J.C.Staff,0
30843,1615,6464,Hayate no Gotoku! (Hayate the Combat Butler),ActionComedyHaremParodyRomance,52,2007-2008,TV,TVTokyoShogakukanProductionsSynergySPStudioTulipBandaiEntertainmentSentaiFilmworks,Hayate the Combat Butler!,BasedonaMangaComedyDebtMaidsParodyRomanceTsundere,52,2007 - 2008,TV,SynergySP,1
10738,1635,1910,Shoukoujo Sara (A Little Princess Sara),DramaHistoricalShoujoSliceofLife,46,1985-1985,TV,NipponAnimation,Princess Anmitsu,BasedonaManga,51,1986 - 1987,TV,StudioPierrot,0
47634,1635,8944,Shoukoujo Sara (A Little Princess Sara),DramaHistoricalShoujoSliceofLife,46,1985-1985,TV,NipponAnimation,Shoukoujo Sara,BasedonaNovelDramaEuropeWorldMasterpieceTheater,46,1985,TV,NipponAnimation,1
27674,1645,5944,Rokka no Yuusha (Rokka: Braves of the Six Flowers),ActionAdventureFantasyMagicMystery,12,2015-2015,TV,PonyCanyonPassionePonycanUSA,Rokka -Braves of the Six Flowers-,ActionAdventureBasedonaLightNovelFantasyMystery,12,2015,TV,Passione,1
32173,1653,6698,High School DxD,ComedyDemonsEcchiHaremRomanceSchool,12,2012-2012,TV,GencoFUNimationEntertainmentLantisTNKAT-XPRAShowgateAtelierMusa,High School DxD NEW OVA,BasedonaLightNovelDemonsEcchiFantasyNudity,1+,2015 - ?,OVA,,0
18174,1655,3395,Mahou Shoujo Lyrical Nanoha StrikerS,ActionComedyDramaMagicSuperPower,26,2007-2007,TV,GeneonUniversalEntertainmentSevenArcsALine,Mahou no Star Magical Emi Semishigure,,1,1986,OVA,,0
29319,1707,6188,Accel World,ActionGameRomanceSchoolSci-FiShounen,24,2012-2012,TV,SunriseGencoVizMediaRakuonshaWarnerBros.flyingDOGASCIIMediaWorks,Accel World,ActionBasedonaLightNovelFuturisticSciFiVirtualReality,24,2012,TV,Sunrise,1
32197,1716,6705,New Prince of Tennis (The Prince of Tennis II),ActionComedyShounenSports,13,2012-2012,TV,ProductionI.GTVTokyoBandaiVisualNASM.S.CTVTokyoMusicMarvelousAQL,Chaika: The Coffin Princess - AVENGING BATTLE,AdventureBasedonaLightNovelFantasy,10,2014,TV,Bones,0
