ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating,ProductionHouse_Merged,Genres_Merged
236,"Fusha no Sha (To Shoot Without Shooting)",1,"['Shanghai Animation Film Studio']","['Adventure', 'Historical', 'Martial Arts', 'Samurai', 'Supernatural']",Movie,1988-1988,PG,ShanghaiAnimationFilmStudio,AdventureHistoricalMartialArtsSamuraiSupernatural
923,"Hourou Musuko Specials (Wandering Son Specials)",2,"['Aniplex', 'AIC']","['Drama', 'School']",Special,2011-2011,PG-13,AniplexAIC,DramaSchool
1958,"Break Blade (TV) (Broken Blade)",12,"['Production I.G', 'Bandai Visual', 'Xebec', 'Lantis']","['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",TV,2014-2014,R,ProductionI.GBandaiVisualXebecLantis,ActionFantasyMechaMilitaryShounen
529,"Lodoss-tou Senki (Record of Lodoss War)",13,"['Madhouse', 'Kadokawa Shoten', 'TBS', 'Marubeni', 'Central Park Media']","['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",OVA,1990-1991,R,MadhouseKadokawaShotenTBSMarubeniCentralParkMedia,ActionAdventureFantasyMagicShounenSupernatural
496,"Mahou Sensei Negima! Shiroki Tsubasa Ala Alba",3,"['Shaft']","['Adventure', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Romance', 'Shounen', 'Supernatural', 'Vampire']",OVA,2008-2009,PG-13,Shaft,AdventureComedyEcchiHaremMagicRomanceShounenSupernaturalVampire
1793,"Aishiteruze Baby★★",26,"['TMS Entertainment', 'Animax', 'Toei Video', 'Sunny Side Up']","['Comedy', 'Drama', 'Romance', 'Shoujo']",TV,2004-2004,PG-13,TMSEntertainmentAnimaxToeiVideoSunnySideUp,ComedyDramaRomanceShoujo
953,"Mobile Suit Gundam Seed Special Edition",3,"['Sunrise', 'Asatsu DK', 'Bandai Entertainment', 'Atelier Musa']","['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Special,2004-2004,R,SunriseAsatsuDKBandaiEntertainmentAtelierMusa,ActionMechaMilitarySci-FiSpace
84,"Afro Samurai Movie (Afro Samurai the Movie)",1,"['Gonzo', 'FUNimation Entertainment']","['Action', 'Adventure', 'Samurai']",Movie,2007-2007,R+,GonzoFUNimationEntertainment,ActionAdventureSamurai
947,"Otona Joshi no Anime Time",4,"['Bones', 'NHK', 'Production Reed', 'The Answer Studio', 'Wao World']","['Drama', 'Josei', 'Slice of Life']",Special,2011-2013,R,BonesNHKProductionReedTheAnswerStudioWaoWorld,DramaJoseiSliceofLife
1939,"Aa! Megami-sama! (TV) (Ah! My Goddess TV)",24,"['Bandai Visual', 'AIC', 'TBS', 'Media Blasters', 'NYAV Post']","['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']",TV,2005-2005,PG-13,BandaiVisualAICTBSMediaBlastersNYAVPost,ComedyMagicRomanceSeinenSupernatural
933,"Aa! Megami-sama! (TV) Specials",3,"['Bandai Visual', 'AIC', 'Media Blasters', 'NYAV Post']","['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']",Special,2005-2005,PG-13,BandaiVisualAICMediaBlastersNYAVPost,ComedyMagicRomanceSeinenSupernatural
1738,"Little Busters!",26,"['J.C.Staff', 'Key', 'Sentai Filmworks', 'Warner Bros.']","['Comedy', 'Drama', 'School', 'Slice of Life', 'Supernatural']",TV,2012-2013,PG-13,J.C.StaffKeySentaiFilmworksWarnerBros.,ComedyDramaSchoolSliceofLifeSupernatural
1963,"Kannagi (Kannagi: Crazy Shrine Maidens)",13,"['Aniplex', 'A-1 Pictures', 'Bandai Entertainment', 'Ordet', 'Sony Music Entertainment']","['Comedy', 'School', 'Shounen', 'Supernatural']",TV,2008-2008,PG-13,AniplexA-1PicturesBandaiEntertainmentOrdetSonyMusicEntertainment,ComedySchoolShounenSupernatural
2053,"RideBack (Ride Back)",12,"['Madhouse', 'Geneon Universal Entertainment', 'FUNimation Entertainment']","['Action', 'Drama', 'Mecha', 'School', 'Sci-Fi']",TV,2009-2009,PG-13,MadhouseGeneonUniversalEntertainmentFUNimationEntertainment,ActionDramaMechaSchoolSci-Fi
1855,"Monster Musume no Iru Nichijou (Everyday Life with Monster Girls)",12,"['Sentai Filmworks', 'Lerche', 'TOHO animation']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Seinen']",TV,2015-2015,R+,SentaiFilmworksLercheTOHOanimation,ComedyEcchiFantasyHaremRomanceSeinen
1049,"Kimikiss Pure Rouge Special",1,"['J.C.Staff']","['Romance', 'School']",Special,2008-2008,PG-13,J.C.Staff,RomanceSchool
1406,"Kami nomi zo Shiru Sekai II (The World God Only Knows II)",12,"['TV Tokyo', 'Geneon Universal Entertainment', 'Manglobe', 'Sentai Filmworks']","['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",TV,2011-2011,PG-13,TVTokyoGeneonUniversalEntertainmentManglobeSentaiFilmworks,ComedyHaremRomanceShounenSupernatural
1976,"Strike Witches 2",12,"['AIC Spirits', 'FUNimation Entertainment', 'NTT Docomo', '501st JOINT FIGHTER WING']","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",TV,2010-2010,R+,AICSpiritsFUNimationEntertainmentNTTDocomo501stJOINTFIGHTERWING,ActionEcchiMagicMilitarySci-Fi
1865,"Busou Renkin (Arms Alchemy)",26,"['Xebec', 'Geneon Universal Entertainment', 'Viz Media', 'Yomiko Advertising']","['Action', 'Comedy', 'Fantasy', 'School', 'Shounen', 'Supernatural']",TV,2006-2007,PG-13,XebecGeneonUniversalEntertainmentVizMediaYomikoAdvertising,ActionComedyFantasySchoolShounenSupernatural
507,"Kimagure Orange☆Road OVA",8,"['Studio Pierrot']","['Comedy', 'Drama', 'Magic', 'Romance', 'School']",OVA,1989-1991,R,StudioPierrot,ComedyDramaMagicRomanceSchool
2076,"Nogizaka Haruka no Himitsu (Haruka Nogizaka&#039;s Secret)",12,"['Geneon Universal Entertainment', 'Diomedea', 'ASCII Media Works', 'Studio Mausu']","['Comedy', 'Romance']",TV,2008-2008,PG-13,GeneonUniversalEntertainmentDiomedeaASCIIMediaWorksStudioMausu,ComedyRomance
1853,"Gatchaman Crowds Insight",12,"['Tatsunoko Productions', 'Sentai Filmworks']","['Adventure', 'Sci-Fi']",TV,2015-2015,PG-13,TatsunokoProductionsSentaiFilmworks,AdventureSci-Fi
433,"Detroit Metal City (Detroit Metal City: The Animated Series)",12,"['Studio 4°C', 'Sentai Filmworks', 'Sony Music Entertainment']","['Comedy', 'Music']",OVA,2008-2008,R,Studio4°CSentaiFilmworksSonyMusicEntertainment,ComedyMusic
528,"Karas",6,"['Tatsunoko Productions', 'Showgate']","['Action', 'Fantasy', 'Sci-Fi']",OVA,2005-2007,R,TatsunokoProductionsShowgate,ActionFantasySci-Fi
1086,"Hanasakeru Seishounen Recaps",3,"['Studio Pierrot']","['Drama', 'Romance', 'Shoujo']",Special,2009-2009,PG-13,StudioPierrot,DramaRomanceShoujo
112,"Genius Party Beyond",5,"['Studio 4°C']","['Dementia', 'Fantasy', 'Music', 'Sci-Fi']",Movie,2008-2008,R,Studio4°C,DementiaFantasyMusicSci-Fi
1968,"Tari Tari",13,"['Bandai Visual', 'Dentsu', 'Sotsu Agency', 'Lantis', 'P.A. Works', 'Pony Canyon', 'Sentai Filmworks', 'Showgate', 'Good Smile Company']","['Music', 'School', 'Slice of Life']",TV,2012-2012,PG-13,BandaiVisualDentsuSotsuAgencyLantisP.A.WorksPonyCanyonSentaiFilmworksShowgateGoodSmileCompany,MusicSchoolSliceofLife
1936,"Strike the Blood",24,"['Movic', 'AT-X', 'Silver Link', 'Warner Bros.', 'The Klock Worx', 'Discotek', 'ASCII Media Works', 'Connect']","['Action', 'Ecchi', 'Fantasy', 'School', 'Shounen', 'Supernatural', 'Vampire']",TV,2013-2014,R+,MovicAT-XSilverLinkWarnerBros.TheKlockWorxDiscotekASCIIMediaWorksConnect,ActionEcchiFantasySchoolShounenSupernaturalVampire
1119,"Machine-Doll wa Kizutsukanai Specials",6,"['Genco', 'FUNimation Entertainment', 'Lerche']","['Action', 'Ecchi', 'Fantasy', 'School', 'Seinen']",Special,2013-2014,R+,GencoFUNimationEntertainmentLerche,ActionEcchiFantasySchoolSeinen
2040,"Ookami-san to Shichinin no Nakama-tachi",12,"['J.C.Staff', 'Genco', 'Marvelous Entertainment', 'FUNimation Entertainment', 'Media Factory', 'AT-X', 'Magic Capsule', 'flying DOG']","['Comedy', 'Parody', 'Romance']",TV,2010-2010,PG-13,J.C.StaffGencoMarvelousEntertainmentFUNimationEntertainmentMediaFactoryAT-XMagicCapsuleflyingDOG,ComedyParodyRomance
1714,"Kareshi Kanojo no Jijou (His and Her Circumstances)",26,"['Gainax', 'J.C.Staff', 'TV Tokyo', 'Right Stuf', 'GANSIS']","['Comedy', 'Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",TV,1998-1999,PG-13,GainaxJ.C.StaffTVTokyoRightStufGANSIS,ComedyDramaRomanceSchoolShoujoSliceofLife
102,"Appleseed Saga Ex Machina (Appleseed: Ex Machina)",1,"['ADV Films', 'Sega', 'Warner Bros.', 'Digital Frontier']","['Action', 'Mecha', 'Military', 'Sci-Fi']",Movie,2007-2007,PG-13,ADVFilmsSegaWarnerBros.DigitalFrontier,ActionMechaMilitarySci-Fi
1772,"Kidou Senkan Nadesico (Martian Successor Nadesico)",26,"['Xebec', 'Starchild Records', 'ADV Films', 'Yomiko Advertising', 'Right Stuf']","['Action', 'Comedy', 'Mecha', 'Military', 'Parody', 'Romance', 'Sci-Fi', 'Shounen', 'Space']",TV,1996-1997,PG-13,XebecStarchildRecordsADVFilmsYomikoAdvertisingRightStuf,ActionComedyMechaMilitaryParodyRomanceSci-FiShounenSpace
80,"Juubee Ninpuuchou (Ninja Scroll)",1,"['Madhouse', 'Movic', 'Sentai Filmworks']","['Adventure', 'Fantasy', 'Historical', 'Horror', 'Romance', 'Shounen', 'Supernatural']",Movie,1993-1993,R+,MadhouseMovicSentaiFilmworks,AdventureFantasyHistoricalHorrorRomanceShounenSupernatural
1786,"Level E",13,"['Studio Pierrot', 'Aniplex', 'FUNimation Entertainment', 'David Production', 'TV Tokyo Music', 'Sony Music Entertainment', 'Sakura Create']","['Comedy', 'Sci-Fi', 'Shounen']",TV,2011-2011,R,StudioPierrotAniplexFUNimationEntertainmentDavidProductionTVTokyoMusicSonyMusicEntertainmentSakuraCreate,ComedySci-FiShounen
1981,"Haiyore! Nyaruko-san W (Nyaruko: Crawling With Love! Second Season)",12,"['Xebec', 'NIS America', 'Inc.', 'DIVE II Entertainment']","['Comedy', 'Parody', 'Sci-Fi']",TV,2013-2013,PG-13,XebecNISAmericaInc.DIVEIIEntertainment,ComedyParodySci-Fi
1508,"Keroro Gunsou (Sgt. Frog)",358,"['Sunrise', 'TV Tokyo', 'FUNimation Entertainment', 'NAS', 'Rakuonsha']","['Comedy', 'Sci-Fi', 'Shounen']",TV,2004-2011,PG-13,SunriseTVTokyoFUNimationEntertainmentNASRakuonsha,ComedySci-FiShounen
1601,"Hoozuki no Reitetsu (Hozuki no Reitetsu)",13,"['Starchild Records', 'Mainichi Broadcasting', 'Kodansha', 'Sentai Filmworks', 'Wit Studio']","['Comedy', 'Fantasy', 'Supernatural']",TV,2014-2014,PG-13,StarchildRecordsMainichiBroadcastingKodanshaSentaiFilmworksWitStudio,ComedyFantasySupernatural
516,"Hakuouki OVA",2,"['Studio Deen']","['Action', 'Drama', 'Historical', 'Samurai', 'Shoujo', 'Supernatural']",OVA,2011-2011,PG-13,StudioDeen,ActionDramaHistoricalSamuraiShoujoSupernatural
567,"Amagami SS OVA",6,"['AIC']","['Romance', 'School']",OVA,2011-2011,PG-13,AIC,RomanceSchool
105,"Slam Dunk (Movie)",1,"['Toei Animation']","['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life', 'Sports']",Movie,1994-1994,PG-13,ToeiAnimation,ComedyDramaSchoolShounenSliceofLifeSports
1945,"Gokusen (The Gokusen)",13,"['Madhouse', 'VAP', 'Media Blasters', 'NYAV Post', 'Studio Jack']","['Comedy', 'Drama', 'Josei', 'School', 'Slice of Life']",TV,2004-2004,R,MadhouseVAPMediaBlastersNYAVPostStudioJack,ComedyDramaJoseiSchoolSliceofLife
1335,"Fullmetal Alchemist",51,"['Bones', 'Aniplex', 'Dentsu', 'Square Enix', 'FUNimation Entertainment', 'Mainichi Broadcasting']","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']",TV,2003-2004,PG-13,BonesAniplexDentsuSquareEnixFUNimationEntertainmentMainichiBroadcasting,ActionAdventureComedyDramaFantasyMagicMilitaryShounen
1292,"Katanagatari",12,"['Aniplex', 'Lantis', 'Kodansha', 'Movic', 'Fuji TV', 'White Fox', 'NIS America', 'Inc.']","['Action', 'Adventure', 'Historical', 'Martial Arts']",TV,2010-2010,R,AniplexLantisKodanshaMovicFujiTVWhiteFoxNISAmericaInc.,ActionAdventureHistoricalMartialArts
1322,"Death Parade",12,"['Madhouse', 'VAP', 'FUNimation Entertainment', 'DAX Production', 'Nippon Television Network Corporation']","['Game', 'Mystery', 'Psychological']",TV,2015-2015,R,MadhouseVAPFUNimationEntertainmentDAXProductionNipponTelevisionNetworkCorporation,GameMysteryPsychological
10,"Kaze no Tani no Nausicaä (Nausicaä of the Valley of the Wind)",1,"['Studio Ghibli', 'Studio Hibari', 'Topcraft', 'Walt Disney Studios', 'GKids']","['Adventure', 'Fantasy']",Movie,1984-1984,PG-13,StudioGhibliStudioHibariTopcraftWaltDisneyStudiosGKids,AdventureFantasy
1357,"Initial D Final Stage",4,"['Avex Entertainment', 'SynergySP']","['Cars', 'Seinen', 'Sports']",TV,2014-2014,PG-13,AvexEntertainmentSynergySP,CarsSeinenSports
430,"Uchuu Senkan Yamato 2199 (Star Blazers 2199)",26,"['Xebec', 'AIC']","['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",OVA,2012-2013,PG-13,XebecAIC,ActionDramaMilitarySci-FiSpace
24,"Tsumiki no Ie (La Maison en Petits Cubes)",1,"['Oh! Production', 'Robot']","['Drama']",Movie,2008-2008,G,Oh!ProductionRobot,Drama
9,"Tonari no Totoro (My Neighbor Totoro)",1,"['Studio Ghibli', 'Studio Fantasia', 'Walt Disney Studios', 'GKids']","['Adventure', 'Comedy', 'Supernatural']",Movie,1988-1988,G,StudioGhibliStudioFantasiaWaltDisneyStudiosGKids,AdventureComedySupernatural
1342,"Skip Beat!",25,"['Hal Film Maker', 'TV Tokyo Music']","['Comedy', 'Drama', 'Romance', 'Shoujo']",TV,2008-2009,PG-13,HalFilmMakerTVTokyoMusic,ComedyDramaRomanceShoujo
1418,"Overlord",13,"['Madhouse', 'FUNimation Entertainment']","['Action', 'Adventure', 'Fantasy', 'Game', 'Supernatural']",TV,2015-2015,R,MadhouseFUNimationEntertainment,ActionAdventureFantasyGameSupernatural
1258,"Monster",74,"['Madhouse', 'VAP', 'Shogakukan Productions', 'Viz Media', 'Nippon Television Network Corporation']","['Drama', 'Horror', 'Mystery', 'Police', 'Psychological', 'Seinen', 'Thriller']",TV,2004-2005,R+,MadhouseVAPShogakukanProductionsVizMediaNipponTelevisionNetworkCorporation,DramaHorrorMysteryPolicePsychologicalSeinenThriller
1111,"Log Horizon Recap",1,"['Satelight']","['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",Special,2013-2013,PG-13,Satelight,ActionAdventureFantasyMagicShounen
173,"Kindaichi Shounen no Jikenbo",1,"['Toei Animation', 'Kodansha']","['Mystery', 'School', 'Shounen']",Movie,1996-1996,None,ToeiAnimationKodansha,MysterySchoolShounen
323,"All Alone With You",1,"['8bit', 'Sony Music Entertainment']","['Fantasy', 'Music']",Music,2013-2013,G,8bitSonyMusicEntertainment,FantasyMusic
930,"Cross Road",1,"['The Answer Studio', 'CoMix Wave Films']","['School', 'Slice of Life']",Special,2014-2014,G,TheAnswerStudioCoMixWaveFilms,SchoolSliceofLife
1967,"Sekirei",12,"['Aniplex', 'Seven Arcs', 'FUNimation Entertainment', 'Movic']","['Action', 'Comedy', 'Ecchi', 'Harem', 'Super Power']",TV,2008-2008,R+,AniplexSevenArcsFUNimationEntertainmentMovic,ActionComedyEcchiHaremSuperPower
2068,"Denpa Onna to Seishun Otoko (Ground Control to Psychoelectric Girl)",12,"['Shaft', 'Starchild Records', 'TBS', 'NIS America', 'Inc.']","['Comedy', 'Sci-Fi', 'Seinen', 'Slice of Life']",TV,2011-2011,PG-13,ShaftStarchildRecordsTBSNISAmericaInc.,ComedySci-FiSeinenSliceofLife
1920,"Uchuu no Stellvia (Stellvia of the Universe)",26,"['Xebec', 'TV Tokyo Music']","['Action', 'Romance', 'Sci-Fi', 'Space']",TV,2003-2003,PG-13,XebecTVTokyoMusic,ActionRomanceSci-FiSpace
1633,"Poyopoyo Kansatsu Nikki (Poyopoyo)",52,"['Studio Deen', 'DAX Production', 'Dream Creation', 'Möbius Tone']","['Comedy', 'Seinen', 'Slice of Life']",TV,2012-2012,PG,StudioDeenDAXProductionDreamCreationMöbiusTone,ComedySeinenSliceofLife
1790,"Rozen Maiden",12,"['Nomad', 'Mellow Head', 'Pony Canyon', 'TBS', 'Sentai Filmworks', 'Memory-Tech', 'Studio Jack']","['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",TV,2004-2004,PG-13,NomadMellowHeadPonyCanyonTBSSentaiFilmworksMemory-TechStudioJack,ActionComedyDramaMagicSeinen
119,"Taiho Shichau zo The Movie (You&#039;re Under Arrest The Movie)",1,"['Studio Deen']","['Action', 'Comedy', 'Drama', 'Police', 'Shounen']",Movie,1999-1999,PG-13,StudioDeen,ActionComedyDramaPoliceShounen
160,"Space Adventure Cobra (Space Adventure Cobra: The Movie)",1,"['TMS Entertainment', 'Discotek']","['Action', 'Adventure', 'Sci-Fi', 'Space']",Movie,1982-1982,PG-13,TMSEntertainmentDiscotek,ActionAdventureSci-FiSpace
1602,"Jigoku Shoujo (Hell Girl)",26,"['Aniplex', 'Studio Deen', 'FUNimation Entertainment', 'SKY Perfect Well Think']","['Horror', 'Mystery', 'Psychological', 'Supernatural']",TV,2005-2006,R,AniplexStudioDeenFUNimationEntertainmentSKYPerfectWellThink,HorrorMysteryPsychologicalSupernatural
125,"11-nin Iru! (They Were Eleven)",1,"['Kitty Films', 'Central Park Media']","['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Shoujo', 'Space']",Movie,1986-1986,PG-13,KittyFilmsCentralParkMedia,ActionAdventureDramaMysteryRomanceSci-FiShoujoSpace
1456,"Tentai Senshi Sunred 2",26,"['AIC A.S.T.A.', 'flying DOG']","['Comedy', 'Parody', 'Super Power']",TV,2009-2010,PG-13,AICA.S.T.A.flyingDOG,ComedyParodySuperPower
71,"Cardcaptor Sakura Movie 1 (Cardcaptor Sakura: The Movie)",1,"['Madhouse', 'NHK', 'Kodansha', 'Shelty', 'Nelvana', 'NHK Enterprises', 'Discotek']","['Comedy', 'Drama', 'Fantasy', 'Magic', 'Shoujo']",Movie,1999-1999,PG,MadhouseNHKKodanshaSheltyNelvanaNHKEnterprisesDiscotek,ComedyDramaFantasyMagicShoujo
2163,"Aoharu x Kikanjuu (Aoharu x Machinegun)",12,"['Brains Base', 'TBS', 'Sentai Filmworks']","['Action', 'Comedy', 'Shounen']",TV,2015-2015,PG-13,BrainsBaseTBSSentaiFilmworks,ActionComedyShounen
989,"Black Cat Special",1,"['Gonzo', 'GDH', 'FUNimation Entertainment']","['Action', 'Comedy', 'Shounen']",Special,2006-2006,PG-13,GonzoGDHFUNimationEntertainment,ActionComedyShounen
2146,"Rosario to Vampire Capu2 (Rosario + Vampire Capu2)",13,"['Gonzo', 'FUNimation Entertainment']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Vampire']",TV,2008-2008,R+,GonzoFUNimationEntertainment,ComedyEcchiFantasyHaremRomanceSchoolVampire
1800,"Shoubushi Densetsu Tetsuya",20,"['Toei Video']","['Game', 'Historical', 'Shounen']",TV,2000-2001,R,ToeiVideo,GameHistoricalShounen
1811,"Gunslinger Girl",13,"['Madhouse', 'Marvelous Entertainment', 'FUNimation Entertainment', 'Fuji TV']","['Action', 'Drama', 'Military', 'Psychological', 'Sci-Fi']",TV,2003-2004,R,MadhouseMarvelousEntertainmentFUNimationEntertainmentFujiTV,ActionDramaMilitaryPsychologicalSci-Fi
2077,"Onegai☆Teacher (Please Teacher!)",12,"['Bandai Visual', 'Daume', 'Genco', 'Bandai Entertainment']","['Comedy', 'Drama', 'Romance', 'School', 'Sci-Fi']",TV,2002-2002,PG-13,BandaiVisualDaumeGencoBandaiEntertainment,ComedyDramaRomanceSchoolSci-Fi
1877,"GJ-bu (GJ Club)",12,"['VAP', 'Doga Kobo', 'DAX Production', 'Nippon Television Network Corporation']","['Comedy', 'School', 'Slice of Life']",TV,2013-2013,PG-13,VAPDogaKoboDAXProductionNipponTelevisionNetworkCorporation,ComedySchoolSliceofLife
1388,"Shoujo Kakumei Utena (Revolutionary Girl Utena)",39,"['J.C.Staff', 'TV Tokyo', 'Right Stuf', 'Central Park Media']","['Drama', 'Fantasy', 'Psychological', 'Shoujo']",TV,1997-1997,PG-13,J.C.StaffTVTokyoRightStufCentralParkMedia,DramaFantasyPsychologicalShoujo
951,"Shigofumi Special (Shigofumi: Letters from the Departed Special)",1,"['J.C.Staff', 'Bandai Visual', 'Genco', 'Sentai Filmworks']","['Drama', 'Fantasy', 'Psychological', 'Thriller']",Special,2008-2008,PG-13,J.C.StaffBandaiVisualGencoSentaiFilmworks,DramaFantasyPsychologicalThriller
2044,"Danball Senki W",58,"['Oriental Light and Magic']","['Action', 'Kids', 'Mecha']",TV,2012-2013,G,OrientalLightandMagic,ActionKidsMecha
2078,"Shuffle!",24,"['Xebec', 'FUNimation Entertainment', 'Lantis', 'Asread', 'Memory-Tech']","['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Seinen']",TV,2005-2006,R+,XebecFUNimationEntertainmentLantisAsreadMemory-Tech,ComedyDramaEcchiFantasyHaremMagicRomanceSchoolSeinen
1983,"Kimi ga Nozomu Eien (Rumbling Hearts)",14,"['Studio Fantasia', 'FUNimation Entertainment', 'Lantis', 'Media Factory', 'Age']","['Drama', 'Romance', 'Slice of Life']",TV,2003-2004,R+,StudioFantasiaFUNimationEntertainmentLantisMediaFactoryAge,DramaRomanceSliceofLife
1663,"Mousou Dairinin (Paranoia Agent)",13,"['Madhouse', 'Touhouku Shinsha']","['Drama', 'Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller']",TV,2004-2004,R+,MadhouseTouhoukuShinsha,DramaMysteryPolicePsychologicalSupernaturalThriller
98,"Ashita no Joe 2 (Movie)",1,"['Tokyo Movie Shinsha']","['Drama', 'Sports']",Movie,1981-1981,PG-13,TokyoMovieShinsha,DramaSports
1696,"Gensoumaden Saiyuuki (Saiyuki)",50,"['Studio Pierrot', 'TV Tokyo', 'Dentsu', 'Group TAC', 'ADV Films']","['Adventure', 'Comedy', 'Drama', 'Shounen', 'Supernatural']",TV,2000-2001,R,StudioPierrotTVTokyoDentsuGroupTACADVFilms,AdventureComedyDramaShounenSupernatural
1566,"Uchuu Kaizoku Captain Harlock (Space Pirate Captain Harlock)",42,"['Toei Animation', 'Studio Nue', 'Discotek']","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Seinen', 'Space']",TV,1978-1979,PG-13,ToeiAnimationStudioNueDiscotek,ActionAdventureDramaSci-FiSeinenSpace
508,"Naruto x UT",1,"['Studio Pierrot']","['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']",OVA,2011-2011,PG-13,StudioPierrot,ActionComedyMartialArtsShounenSuperPower
604,"Kodomo no Jikan OVA",3,"['Diomedea']","['Comedy', 'Ecchi', 'School']",OVA,2007-2011,R+,Diomedea,ComedyEcchiSchool
2004,"Tobe! Isami (Soar High! Isami)",50,"['Group TAC']","['Action', 'Adventure', 'Comedy', 'Romance', 'Shounen']",TV,1995-1996,PG-13,GroupTAC,ActionAdventureComedyRomanceShounen
664,"CB Chara Go Nagai World (CB Character: Nagai Gou World)",3,"['Bandai Visual', 'Discotek', 'Dynamic Planning']","['Action', 'Comedy', 'Parody']",OVA,1991-1991,R+,BandaiVisualDiscotekDynamicPlanning,ActionComedyParody
1391,"Yowamushi Pedal",38,"['TMS Entertainment', 'Discotek', 'TOHO animation']","['Comedy', 'Drama', 'Shounen', 'Sports']",TV,2013-2014,PG-13,TMSEntertainmentDiscotekTOHOanimation,ComedyDramaShounenSports
557,"Ou Dorobou Jing in Seventh Heaven",3,"['Aniplex', 'ADV Films', 'FUNimation Entertainment']","['Adventure', 'Comedy', 'Fantasy', 'Psychological', 'Shounen']",OVA,2004-2004,PG-13,AniplexADVFilmsFUNimationEntertainment,AdventureComedyFantasyPsychologicalShounen
1612,"Shaman King",64,"['TV Tokyo', 'Xebec', 'NAS', '4Kids Entertainment', 'TV Tokyo Music']","['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen', 'Supernatural']",TV,2001-2002,PG-13,TVTokyoXebecNAS4KidsEntertainmentTVTokyoMusic,ActionAdventureComedyDramaShounenSupernatural
94,"Little Nemo (Little Nemo: Adventures in Slumberland)",1,"['Tokyo Movie Shinsha', 'Discotek']","['Adventure']",Movie,1989-1989,G,TokyoMovieShinshaDiscotek,Adventure
1949,"Nagasarete Airantou",26,"['Diomedea', 'Square Enix', 'Feel']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",TV,2007-2007,PG-13,DiomedeaSquareEnixFeel,ComedyEcchiFantasyHaremRomance
1926,"Hatsukoi Limited (First Love Limited)",12,"['J.C.Staff', 'Sentai Filmworks', 'Hatsukoi Limited Production Committee']","['Comedy', 'Romance', 'School', 'Shounen']",TV,2009-2009,PG-13,J.C.StaffSentaiFilmworksHatsukoiLimitedProductionCommittee,ComedyRomanceSchoolShounen
1749,"Hakuouki Reimeiroku",12,"['Studio Deen', 'Sentai Filmworks']","['Action', 'Drama', 'Historical', 'Samurai', 'Shoujo', 'Supernatural']",TV,2012-2012,R,StudioDeenSentaiFilmworks,ActionDramaHistoricalSamuraiShoujoSupernatural
2097,"Vandread",13,"['Gonzo', 'FUNimation Entertainment']","['Action', 'Ecchi', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,2000-2000,PG-13,GonzoFUNimationEntertainment,ActionEcchiMechaSci-FiShounenSpace
114,"Genius Party",7,"['Studio 4°C']","['Action', 'Dementia', 'Fantasy', 'Mecha', 'Music', 'Psychological', 'Romance', 'Sci-Fi']",Movie,2007-2007,R+,Studio4°C,ActionDementiaFantasyMechaMusicPsychologicalRomanceSci-Fi
1862,"Zipang",26,"['Geneon Universal Entertainment', 'Studio Deen', 'Marvelous Entertainment', 'TBS']","['Action', 'Drama', 'Historical', 'Military', 'Sci-Fi', 'Seinen']",TV,2004-2005,PG-13,GeneonUniversalEntertainmentStudioDeenMarvelousEntertainmentTBS,ActionDramaHistoricalMilitarySci-FiSeinen
958,"Air Gear Special (Air Gear: Special Trick)",1,"['Toei Animation']","['Shounen', 'Sports']",Special,2007-2007,R+,ToeiAnimation,ShounenSports
136,"Giniro no Kami no Agito (Origin: Spirits of the Past)",1,"['Gonzo', 'FUNimation Entertainment', 'Aiko', 'Yahoo! Japan']","['Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Movie,2006-2006,PG-13,GonzoFUNimationEntertainmentAikoYahoo!Japan,AdventureDramaFantasyRomanceSci-Fi
