_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
32984,1876,4504,Aoki Densetsu Shoot! (Blue Legend Shoot!),ActionComedyDramaRomanceSchoolShounenSports,58,1993-1994,TV,ToeiAnimation,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,ActionBasedonaMangaSchoolLife,1,2012,OVA,KinemaCitrus
33137,1017,4519,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,Bathtime with Hinako & Hiyoko Special,,1,2010,DVD Special,StudioHibari
33383,1025,4582,Senyuu. Specials,ActionComedyFantasyShounen,4,2013-2013,Special,OrdetLIDENFILMS,Wanna be the Strongest in the World Specials,EcchiHandtoHandCombatNuditySports,6,2013 - 2014,DVD Special,ARMS
33427,1227,4582,eX-Driver the Movie Specials,Comedy,3,2002-2002,Special,BandaiVisualGenco,Wanna be the Strongest in the World Specials,EcchiHandtoHandCombatNuditySports,6,2013 - 2014,DVD Special,ARMS
33556,851,4601,Saki Biyori Animation,ComedySchoolSeinenSliceofLife,1,2015-2015,OVA,SquareEnix,Collection of Key Animation Films,JapanAnimatorsExhibitionMechaSciFiShorts,1,2014,Web,StudioKhara
33607,1075,4602,Peace Maker Kurogane Special,ActionComedyDramaHistoricalSamuraiShounen,1,2003-2003,Special,Gonzo,Military! Special,BasedonaMangaComedyEcchiMilitary,1,2015,DVD Special,CreatorsinPack
33724,176,4619,Doubutsu no Mori,KidsSliceofLife,1,2006-2006,Movie,OrientalLightandMagicStudioJackNipponTelevisionNetworkCorporation,Doubutsu Sumo Taikai,ActionAnimalProtagonistsBlackandWhiteJapaneseAnimeClassicCollectionOriginalWorkShortsSports,1,1931,Movie,
34258,1239,4747,Robot Girls Z Specials,ComedyParody,3,2014-2014,Special,ToeiAnimationNipponColumbiaLandQstudios,Piano Specials,,4,2003,DVD Special,OLM
34348,952,4788,Higurashi no Naku Koro ni Kai Specials,ComedyParody,24,2007-2008,Special,GeneonUniversalEntertainmentStudioDeen,Peeping Life: The Perfect Evolution Specials,,9,2010,DVD Special,CoMixWaveInc.
34356,974,4788,Elfen Lied Special (Elfen Lied: In the Passing Rain),DramaEcchiSupernatural,1,2005-2005,Special,VAPADVFilms,Peeping Life: The Perfect Evolution Specials,,9,2010,DVD Special,CoMixWaveInc.
34358,983,4788,Shakugan no Shana II (Second) Specials,ComedyParody,3,2008-2009,Special,J.C.StaffFUNimationEntertainment,Peeping Life: The Perfect Evolution Specials,,9,2010,DVD Special,CoMixWaveInc.
34398,1173,4788,Shinmai Maou no Testament Specials,ComedyEcchi,6,2015-2015,Special,ProductionIMS,Peeping Life: The Perfect Evolution Specials,,9,2010,DVD Special,CoMixWaveInc.
34848,992,4852,Shakugan no Shana III (Final) Specials,ComedyParody,2,2012-2012,Special,J.C.StaffFUNimationEntertainment,Ane Log: Moyako Nee-san no Honpen wo Tobidashite Tomaranai Monologue Specials,PictureDrama,3,2014,DVD Special,
34916,1268,4862,Owarimonogatari,ComedyMysterySupernatural,12,2015-2015,TV,Shaft,Shokichi Monogatari,AnimalProtagonists,1,2009,Music Video,
35165,305,4951,Minami no Shima no Dera-chan,ComedySliceofLife,1,2014-2014,Movie,KyotoAnimation,Minna no Uta: Natsuyasumi no Osakana,FamilyFriendlyMinnanoUta,1,1996,Music Video,
35257,1058,4965,Shakugan no Shana S Specials,ComedyParody,4,2009-2010,Special,J.C.StaffFUNimationEntertainment,Peeping Life Specials,,2,2009,DVD Special,CoMixWaveInc.
35408,3044,5044,Ashita Tenki ni Naare (A Great Super Shot Boy),Sports,47,1984-1985,TV,NASFujiTV,Nejimaki Seirei Senki - Tenkyou no Alderamin,BasedonaLightNovelFantasyWar,TV ,,TV,BasedonaLightNovel
35531,1060,5048,Hidan no Aria Special (Aria the Scarlet Ammo Special),ActionComedyRomance,1,2011-2011,Special,J.C.StaffFUNimationEntertainmentflyingDOG,World Trigger: Jump Festa 2015 Special,BasedonaMangaSciFiShounen,Other ,2015,Other,BasedonaManga
35789,1161,5060,Witch Craft Works Specials,ComedyMagic,6,2014-2014,Special,J.C.StaffLantis,Valkyrie Drive -Mermaid- Specials,EcchiFantasy,DVD Special ,2015,DVD Special,ARMS
35984,2033,5080,Gakuen Utopia Manabi Straight!,ComedySchoolSliceofLife,12,2007-2007,TV,ufotableStarchildRecordsTheKlockWorxASCIIMediaWorks,Masou Gakuen HxH,BasedonaLightNovel,Other ,,Other,BasedonaLightNovel
35998,653,5082,Kyuuketsuhime Miyu (Vampire Princess Miyu),ActionDemonsDramaHorrorVampire,4,1988-1989,OVA,AICAnimeigo,Go! Princess Precure Movie: Go! Go!! Gouka 3-bon Date!!!,FantasyMagicalGirl,Movie ,2015,Movie,ToeiAnimation
36033,1635,5083,Shoukoujo Sara (A Little Princess Sara),DramaHistoricalShoujoSliceofLife,46,1985-1985,TV,NipponAnimation,Go! Princess Pretty Cure Movie: Go! Go!! Grand 3-Part Movie!!!,FantasyMagicalGirl,Movie ,2015,Movie,ToeiAnimation
36034,1857,5083,Puchi Puri Yuushi (Petite Princess Yucie),ComedyFantasyMagicShoujo,26,2002-2003,TV,Gainax,Go! Princess Pretty Cure Movie: Go! Go!! Grand 3-Part Movie!!!,FantasyMagicalGirl,Movie ,2015,Movie,ToeiAnimation
36063,1472,5089,Hibike! Euphonium (Sound! Euphonium),DramaMusicSchool,13,2015-2015,TV,KyotoAnimationLantisPonyCanyonRakuonshaPonycanUSA,Sound! Euphonium: Kakedasu Monaka,BasedonaNovelMusic,DVD Special ,2015,DVD Special,KyotoAnimation
36217,1593,5119,Special A (Special A (S.A)),ComedyRomanceSchoolShoujo,24,2008-2008,TV,GonzoAICSentaiFilmworksShowgate,Charlotte Special,OriginalWorkSchoolLifeSupernaturalSuperpowers,DVD Special ,2016,DVD Special,P.A.Works
36277,963,5135,Bishoujo Senshi Sailor Moon SuperS Special,MagicRomanceShoujo,3,1995-1995,Special,ToeiAnimation,Classroom☆Crisis Special,ComedyOriginalWorkSchoolLifeSciFi,DVD Special ,2015,DVD Special,Lay-duce
36422,1110,5139,Grisaia no Kajitsu Specials,ComedyEcchi,6,2014-2015,Special,8bit,Hetalia: The World Twinkle Specials,BasedonaMangaComedyHistoricalParodyPolitical,DVD Special ,2015,DVD Special,StudioDeen
36535,1060,5144,Hidan no Aria Special (Aria the Scarlet Ammo Special),ActionComedyRomance,1,2011-2011,Special,J.C.StaffFUNimationEntertainmentflyingDOG,Food Wars! Shokugeki no Souma: Jump Festa 2015 Special,BasedonaMangaCulinarySchoolFoodandBeverageShounen,Other ,2015,Other,BasedonaManga
36575,219,5146,Star Driver the Movie,ActionMechaShounen,1,2013-2013,Movie,BonesAniplexDentsuSquareEnixMainichiBroadcastingBandaiNamcoGames,Aikatsu! The Movie 2,BasedonaCardGameIdolsMusicShoujo,Movie ,2016,Movie,BNPictures
36612,225,5161,Aru Machi Kado no Monogatari (Tales of the Street Corner),DramaMusicRomance,1,1962-1962,Movie,MushiProductions,Hikawa Maru Monogatari,BasedonaNovelDramaHistorical,1,2015,Movie,MushiPro
36995,421,5225,Ninja Slayer From Animation,Action,26,2015-2015,ONA,StarchildRecordsFUNimationEntertainmentTriggerGrooove,Phantasy Star Online 2 The Animation,BasedonaVideoGameSciFi,TV ,2016,TV,TelecomAnimationFilm
37089,1695,5242,Crayon Shin-chan (Shin Chan),ComedyEcchiKidsSchoolShounenSliceofLife,Unknown,1992 -1992 ,TV,TVAsahiFUNimationEntertainmentShin-EiAnimation,Eiga Crayon Shin-chan: Dengeki! Buta no Hizume Daisakusen,,1,1998,Movie,ShineiAnimation
37099,216,5244,Bari Bari Densetsu (1987),ActionDramaShounenSports,1,1987-1987,Movie,StudioPierrot,Eiga Crayon Shin-chan: Densetsu o Yobu Buriburi 3-punpokkiri Daishingeki,,1,2005,Movie,ShineiAnimation
37233,1965,5249,Natsu no Arashi! Akinaichuu (Summer Storm! Open for Business),ComedyFantasyRomance,13,2009-2009,TV,ShaftTVTokyoMusicGANSIS,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,,1,2008,Movie,ShineiAnimation
37857,1088,5331,Mai-Otome Zwei Special,Magic,1,2008-2008,Special,SunriseBandaiVisualLantis,Mushishi Zoku Shou Special,FantasySeinenSupernatural,2,2014,TV Special,Artland
37921,1146,5336,Otome wa Boku ni Koishiteru Special,ComedyRomanceSchool,1,2007-2007,Special,Feel,Steins;Gate Special,BasedonaVisualNovel,1,2012,DVD Special,WHITEFOX
38021,2789,5357,Hikari no Densetsu,MusicRomanceShoujoSports,19,1986-1986,TV,TatsunokoProductions,Ginga Eiyuu Densetsu,BasedonaNovelDramaMilitaryOuterSpacePoliticalSciFiSpaceOperaWar,110,1988 - 1997,OVA,KittyFilms
38173,1919,5378,Shinrei Tantei Yakumo (Psychic Detective Yakumo),HorrorMysteryShoujoSupernatural,13,2010-2010,TV,BeeTrainNHKSogoVisionNHK-BS2SentaiFilmworks,Lupin III Special 21: Lupin III vs Detective Conan,ActionComedyCrossoverDetectivesThieves,1,2009,TV Special,TokyoMovie
38906,904,5511,Shiki Specials,HorrorMysterySupernaturalVampire,2,2011-2011,Special,AniplexDaumeFUNimationEntertainment,Macross Fufonfia Specials,ComedyParody,3,2013,DVD Special,Comedy
39012,15,5529,K-On! Movie (K-ON! The Movie),ComedyMusicSliceofLife,1,2011-2011,Movie,KyotoAnimationPonyCanyonSentaiFilmworksAnimationDo,Tamayura: Sotsugyou Shashin Movie 3 - Akogare,SliceofLife,Movie ,2015,Movie,TYOAnimations
39042,3105,5534,Anmitsu Hime (Princess Anmitsu),ComedyHistoricalShoujo,51,1986-1987,TV,StudioPierrotFujiPacificMusicPublishing,6HP - Six Hearts Princess,,TV ,2016,TV,Poncotan
39103,3134,5559,Duel Masters Zero,ActionKids,25,2007-2008,TV,ShogakukanMusic&amp;DigitalEntertainment,Duel Masters Versus Revolution,BasedonaMangaCardBattlesFamilyFriendlyShounen,26+,2015 - ?,TV,Ascension
39110,605,5568,Negima!? Natsu Special!? (Magic Teacher Negima! Summer OVA),ComedyEcchiFantasyRomance,1,2006-2006,OVA,ShaftStarchildRecordsFUNimationEntertainmentGANSIS,Dr. Slump: Arale-chan Special,ActionComedySliceofLife,1,1981,TV Special,ToeiAnimation
39201,646,5587,Murder Princess,ActionAdventureFantasy,6,2007-2007,OVA,BeeTrainMarvelousEntertainmentFUNimationEntertainment,Sinbad: The Flying Princess and the Secret Island,Adventure,1,2015,Movie,NipponAnimation
39337,711,5603,Green Legend Ran,AdventureDramaSci-Fi,3,1992-1993,OVA,AICPioneerLDC,Coral Reef Legend: Elfie of the Blue Sea,,1,1986,TV Special,NipponAnimation
39471,2240,5623,Aldnoah.Zero 2nd Season,ActionMechaSci-FiSpace,12,2015-2015,TV,AniplexA-1PicturesMovicNitroplusAniplexofAmericaHoubunshaMagesTROYCATokyoMX,Attack on Titan 2nd Season,ActionBasedonaMangaFantasyHorror,TV ,2016,TV,Action
39521,3009,5629,Kojika Monogatari (Story of a Fawn),Drama,52,1983-1985,TV,Visual80,Xiongmao Monogatari Tao Tao,,1,1981,Movie,1981
39605,985,5660,Amagami SS+ Plus Specials,Romance,6,2012-2012,Special,AIC,"Remi, Nobody's Girl Specials",,3,1997,Other,NipponAnimation
39682,913,5661,Kuroko no Basket NG-shuu (Kuroko&#039;s Basketball Specials),ComedySchoolShounenSports,9,2012-2013,Special,ProductionI.G,Ie Naki Ko Remi Specials,,3,1997,Other,NipponAnimation
39980,3095,5694,Ai no Wakakusa Yama Monogatari,Comedy,12,1999-1999,TV,Gainax,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Religion,26,1997,TV,TezukaProductions
40214,2273,5732,Taiho Shichau zo Special (You&#039;re Under Arrest Mini Specials),ActionComedyPoliceShounen,20,1999-1999,TV,TBS,Sin Strange+ Special,Comedy,1,2014,DVD Special,Seven
40412,2171,5758,Popolocrois Monogatari,AdventureFantasy,25,1998-1999,TV,BeeTrainProductionI.GTVTokyoAniplex,Nyuuin Bokki Monogatari: Odaiji ni!,,2,1991,OVA,1991
40445,2338,5769,Mahou no Tenshi Creamy Mami (Magical Angel Creamy Mami),ComedyFantasyMagicRomanceSchoolSci-FiShoujo,52,1983-1984,TV,StudioPierrotKodansha,Mado King Granzort: The Final Magical Battle,FantasyMecha,2,1990,OVA,StudioLive
40533,949,5800,Ao no Exorcist Movie Special,ComedyParody,1,2012-2012,Special,Nonefoundaddsome,Hipira: The Little Vampire Special,ComedyFamilyFriendlyVampires,1,2014,DVD Special,Sunrise
40994,1585,5908,Kyoukai no Kanata (Beyond the Boundary),FantasySliceofLifeSupernatural,12,2013-2013,TV,KyotoAnimationLantisPonyCanyonTBSSentaiFilmworks,Kyoukai no Kanata Episode 0: Shinonome,ActionFantasyMagic,1,2014,DVD Special,KyotoAnimation
41020,944,5913,Seikai no Senki Special,ActionMilitaryRomanceSci-FiSpace,1,2001-2001,Special,SunriseBandaiVisualWOWOWBeSTACK,Seikai no Senki III,BasedonaNovelMilitaryOuterSpaceSciFiSpaceOpera,2,2005,OVA,Sunrise
41117,1186,5915,RahXephon Specials,ActionDramaMechaMusicMysteryRomanceSci-Fi,2,2003-2004,Special,Bones,Hidamari Sketch x 365 Specials,ComedyMoeSchoolLife,2,2009,TV Special,Shaft
41724,1934,6008,Sakigake!! Otokojuku (Charge!! Men&#039;s Private School),ActionComedyShounen,34,1988-1988,TV,ToeiAnimationLantis,Gakuen Mokushiroku: High School of the Dead,ActionBasedonaMangaEcchiExplicitViolenceHorrorPandemicPantyShotsPhysicalAbuseSurvivalZombies,12,2010,TV,MADHOUSE
41907,2696,6034,Hiiro no Kakera (Hiiro no Kakera: The Tamayori Princess Saga),FantasyRomanceShoujoSupernatural,13,2012-2012,TV,BandaiVisualStudioDeenLantisYTVDAXProductionSentaiFilmworksEnterbrainHiiroNoKakeraProductionCommittee,Princess Tutu,ClassicalMusicDramaFantasyMagicalGirlMusicOriginalWorkRomance,26,2002 - 2003,TV,HalFilmMaker
41993,1652,6047,Hakuouki Hekketsuroku (Hakuoki: Record of the Jade Blood),ActionDramaHistoricalSamuraiShoujoSupernatural,10,2010-2010,TV,StudioDeenSentaiFilmworks,Hakuoki: Demon of the Fleeting Blossom - A Memory of Snow Flowers,ActionBasedonanOtomeGameBasedonaVisualNovelFeudalJapanHistoricalSamurai,6,2011 - 2012,OVA,StudioDeen
42034,442,6052,SKET Dance OVA,ComedySchoolShounen,1,2013-2013,OVA,TatsunokoProductions,Sket Dance,BasedonaMangaComedyEpisodicSchoolClubSchoolLifeShounenSliceofLife,77,2011 - 2012,TV,TatsunokoPro.
42043,1627,6055,Nurarihyon no Mago (Nura: Rise of the Yokai Clan),ActionDemonsShounenSupernatural,24,2010-2010,TV,StudioDeenYomiuriTelecastingCorporationVizMediaYomikoAdvertisingPonyCanyonTohoCompany,The Ambition of Oda Nobuna,ActionBasedonaLightNovelFeudalJapanHistoricalPersoninaStrangeWorldTimeTravelWar,12,2012,TV,StudioGokumi
42114,2956,6063,Catman Series III,ComedyFantasySliceofLife,6,2008-2008,TV,FujiTV,Tsubasa Chronicle 2nd Series,AdventureBasedonaMangaFantasyRomance,26,2006,TV,BEETRAIN
42130,2308,6067,Kamisama Dolls,ActionSeinenSupernatural,13,2011-2011,TV,TVTokyoShogakukanProductionsMediaFactoryBrainsBaseHalfH.PStudioAT-XSentaiFilmworksflyingDOGSonyMusicCommunications,Kamisama no Memo-chou,BasedonaLightNovelDetectivesMystery,12,2011,TV,J.C.Staff
42152,432,6070,Hunter x Hunter OVA,ActionAdventureShounenSuperPower,8,2002-2002,OVA,NipponAnimation,City Hunter 3,,13,1989 - 1990,TV,Sunrise
42331,1361,6097,Mobile Suit Gundam 00,ActionDramaMechaMilitarySci-FiSpace,25,2007-2008,TV,SunriseSotsuAgencyAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainment,Mobile Suit Gundam 00 Special Edition III: Return the World,,1,2010,OVA,
42798,992,6134,Shakugan no Shana III (Final) Specials,ComedyParody,2,2012-2012,Special,J.C.StaffFUNimationEntertainment,Kidou Senshi Gundam 00 Special Edition I: Celestial Being,,1,2009,OVA,
43020,2407,6145,Choujigen Game Neptune The Animation,ActionComedyFantasyParodySci-FiSupernatural,12,2013-2013,TV,FrontierWorksFUNimationEntertainmentMediaFactoryIdeaFactoryDavidProductionMagicCapsule,Persona 4 The Animation: No One is Alone,,1,2012,DVD Special,AICA.S.T.A.
43344,1149,6180,Mini Van Special,ComedyGame,1,2013-2013,Special,DLE,Toradora! Special,BasedonaLightNovelComedySchoolLife,1,2011,Other,J.C.Staff
43635,1675,6223,Ano Natsu de Matteru (Waiting in the Summer),ComedyDramaRomanceSci-FiShounenSliceofLife,12,2012-2012,TV,J.C.StaffGeneonUniversalEntertainmentGencoAT-XSentaiFilmworksBushiroadInc.Showgate,Horizon in the Middle of Nowhere II,ActionBasedonaLightNovelEcchiSciFiWar,13,2012,TV,Sunrise
43674,240,6235,Mori no Densetsu (Legend of the Forest),AdventureDramaFantasyMusic,1,1987-1987,Movie,TezukaProductions,The Legend of Mahjong: Akagi,BasedonaMangaBoardGamesGamblingHighStakesGamesMahjongPsychologicalSeinenThriller,26,2005 - 2006,TV,MADHOUSE
43853,788,6264,Souryuuden (Legend of the Dragon Kings),DramaMysterySuperPowerSupernatural,12,1991-1993,OVA,KittyFilmsKodanshaFujiTV,Kaleido Star: Legend of Phoenix ~Layla Hamilton Story~,AmericaFamilyFriendlyShoujo,1,2005,OVA,GONZO
44007,492,6276,Macross Zero,AdventureMechaMilitarySci-FiShounen,5,2002-2004,OVA,BandaiVisualSatelight,Macross: Do You Remember Love,AliensLoveTriangleMechaRomanceSciFi,1,1984,Movie,AshiProductions
44016,1564,6277,The Law of Ueki,AdventureComedyDramaShounenSupernatural,51,2005-2006,TV,GeneonUniversalEntertainmentStudioDeenShogakukanProductionsFUNimationEntertainmentStudioIzenaStudioTulipTVTokyoMusic,Clash of the Bionoids,AliensLoveTriangleMechaRomanceSciFi,1,1984,Movie,AshiProductions
44066,892,6287,Memories Off 3.5,DramaRomance,4,2004-2004,OVA,PictureMagicRikuentai,Memories,CollectionsSciFi,3,1995,OVA,Studio4\xc2\xb0C
44232,979,6297,Bakuman. 3 Specials,Comedy,2,2013-2013,Special,J.C.Staff,Free! - Iwatobi Swim Club Specials,Comedy,3,2013 - 2014,DVD Special,KyotoAnimation
44244,1007,6297,Shijou Saikyou no Deshi Kenichi Specials,ActionComedyMartialArtsSchoolShounen,4,2013-2014,Special,BrainsBase,Free! - Iwatobi Swim Club Specials,Comedy,3,2013 - 2014,DVD Special,KyotoAnimation
44515,523,6325,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,ComedyRomanceSchool,1,2013-2013,OVA,BrainsBase,"My youth romantic comedy is wrong as I expected., My Teen Romantic Comedy SNAFU OVA",,1,2013,OVA,Brains-Base
44720,165,6355,Tenchi Muyou! Manatsu no Eve,ActionComedySci-FiShounenSpace,1,1997-1997,Movie,GeneonUniversalEntertainmentAICGencoPioneerLDC,Nanatsu no Taizai,ActionAdventureAnimalAbuseBasedonaMangaFantasyShounenSuperpowersViolence,24,2014 - 2015,TV,A-1Pictures
44957,2567,6375,Binbou Shimai Monogatari (Poor Sisters Story),ComedyDramaSliceofLife,10,2006-2006,TV,ToeiAnimationTVAsahi,Mahou Shoujo Madoka Magica Movie 2: Eien no Monogatari,,1,2012,Movie,Shaft
44989,1304,6379,Higurashi no Naku Koro ni Kai (When They Cry 2),MysteryPsychologicalSupernaturalThriller,24,2007-2007,TV,GeneonUniversalEntertainmentStudioDeenSentaiFilmworks,Higurashi no Naku Koro ni Kai,BasedonaVisualNovelExplicitViolenceHorrorPsychologicalSchoolLifeThriller,24,2007,TV,StudioDeen
45522,611,6444,Hayate no Gotoku! OVA,ComedyHaremParodyRomanceShounen,3,2014-2014,OVA,Manglobe,Hayate no Gotoku!! OVA,ComedySliceofLifeTsundere,1,2009,OVA,J.C.Staff
45701,2809,6474,Mahou no Princess Minky Momo (Magical Princess Minky Momo),MagicShoujo,63,1982-1983,TV,ProductionReed,Place to Place: Place=Princess,BasedonaManga,1,2012,DVD Special,AIC
45722,172,6476,Inukami! the Movie,ComedyEcchiMagicRomanceSupernatural,1,2007-2007,Movie,SevenArcsASCIIMediaWorks,The iDOLM@STER Movie,IdolsMusic,1,2014,Movie,A-1Pictures
45892,99,6504,Hadashi no Gen 2 (Barefoot Gen 2),DramaHistoricalShounen,1,1986-1986,Movie,MadhouseGENProductions,Higashi no Eden: Falling Down,Abstract,1,2009,Music Video,
45971,1089,6513,Maria†Holic Alive Special,ComedyParodyRomanceSchool,1,2011-2011,Special,Shaft,Dusk Maiden of Amnesia Special,ComedyMysterySchoolClubSupernatural,1,2012,DVD Special,SILVERLINK
46190,1648,6557,Tegami Bachi (Tegami Bachi: Letter Bee),AdventureFantasySupernatural,25,2009-2010,TV,StudioPierrotTVTokyoSentaiFilmworks,Letter Bee TV,AdventureBasedonaMangaFantasy,25,2009 - 2010,TV,StudioPierrot
46198,283,6559,Gokinjo Monogatari the Movie (Neighborhood Story The Movie),ComedyDramaRomance,1,1996-1996,Movie,Nonefoundaddsome,Brave Story,AdventureFamilyFriendlyFantasyMagicPersoninaStrangeWorld,1,2006,Movie,GONZO
46446,103,6592,Mobile Suit Gundam I,ActionAdventureDramaMechaMilitarySci-FiShounenSpace,1,1981-1981,Movie,SunriseBandaiEntertainment,Mobile Suit Gundam,FuturisticMechaMilitaryOuterSpacePoliticalSciFiWar,43,1979 - 1980,TV,Sunrise
46498,515,6603,Initial D Battle Stage,ActionCarsDramaSeinenSports,1,2002-2002,OVA,OBPlanningFujiTV,Initial D Extra Stage 2: Tabidachi no Green,CarsDramaRacingRomanceSeinen,1,2008,OVA,
46594,79,6620,Aa! Megami-sama! Movie (Ah! My Goddess: The Movie),ComedyMagicRomanceSeinenSupernatural,1,2000-2000,Movie,BandaiVisualGeneonUniversalEntertainmentAICPonyCanyonKodanshaMovicSega,Oh My Goddess! The Movie,BasedonaMangaFantasyMagicRomanceSeinen,1,2000,Movie,AIC
46617,376,6625,Katekyo Hitman Reborn! Special,ComedyShounen,1,2010-2010,ONA,Artland,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46624,916,6625,Inu x Boku SS Special (Inu X Boku Secret Service Special),ComedyShounenSupernatural,1,2012-2012,Special,AniplexDavidProductionSentaiFilmworks,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46656,1159,6625,Di Gi Charat Summer Special 2000,Comedy,4,2000-2000,Special,TBSSentaiFilmworks,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46660,1204,6625,Bakusou Kyoudai Let&#039;s &amp; Go Special,AdventureCarsShounenSports,1,1996-1996,Special,ProductionI.GXebec,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46803,704,6640,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,ActionComedyShounenSupernatural,1,2010-2010,OVA,SynergySP,Kaichou wa Maid-sama! Special,,1,2011,DVD Special,J.C.Staff
46805,933,6640,Aa! Megami-sama! (TV) Specials,ComedyMagicRomanceSeinenSupernatural,3,2005-2005,Special,BandaiVisualAICMediaBlastersNYAVPost,Kaichou wa Maid-sama! Special,,1,2011,DVD Special,J.C.Staff
46824,1203,6640,Oneechan ga Kita Special,ComedySliceofLife,1,2014-2014,Special,TakeshoboC2C,Kaichou wa Maid-sama! Special,,1,2011,DVD Special,J.C.Staff
46869,1017,6642,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,Bakuman. (2012) Specials,,2,2013,DVD Special,J.C.Staff
46956,2972,6647,Mobile Suit Gundam AGE,ActionMechaSci-FiSpace,49,2011-2012,TV,SunriseLantisMainichiBroadcastingSonyMusicEntertainment,Mobile Suit Gundam 0080: War in the Pocket,FuturisticMechaSciFi,6,1989,OVA,Sunrise
47210,963,6678,Bishoujo Senshi Sailor Moon SuperS Special,MagicRomanceShoujo,3,1995-1995,Special,ToeiAnimation,"One Piece Special 2: Open Upon the Great Sea! A Father's Huge, HUGE Dream!",ActionComedyPirates,1,2003,TV Special,
47265,1763,6682,Mai-HiME (My-Hime),ActionComedyDramaFantasyMagicMechaRomanceSchoolShoujoAi,26,2004-2005,TV,SunriseFUNimationEntertainmentBandaiEntertainmentTVTokyoMusicStudioZain,My-Hime,FantasyMysteryOriginalWorkRomanceSuperpowers,26,2004 - 2005,TV,Sunrise
47290,1792,6686,Uta no☆Prince-sama♪ Maji Love 2000% (Uta no Prince Sama 2),ComedyHaremMusicRomanceSchoolShoujo,13,2013-2013,TV,A-1PicturesSentaiFilmworksShowgate,Wolf Girl and Black Prince,BasedonaMangaBlackmailRomanceSchoolLifeShoujo,12,2014,TV,TYOAnimations
47464,764,6705,Shamanic Princess,ActionFantasyMagicRomance,6,1996-1998,OVA,BandaiVisualTriangleStaffAnimateFilmMovicMediaBlastersCentralParkMedia,Chaika: The Coffin Princess - AVENGING BATTLE,AdventureBasedonaLightNovelFantasy,10,2014,TV,Bones
47658,1021,6720,Pokemon Diamond &amp; Pearl Specials,ActionComedyFantasyKids,2,2011-2011,Special,OrientalLightandMagic,Kamichu Specials,FamilyFriendlyFantasyJapaneseMythologyMoeRomanceSchoolLifeSliceofLife,4,2005 - 2006,DVD Special,Brains-Base
47828,1028,6735,Love Live! School Idol Project Recap,MusicSchoolSliceofLife,1,2013-2013,Special,SunriseLantis,My Mental Choices are Completely Interfering with my School Romantic Comedy,BasedonaLightNovelComedyEcchiHaremRomanceSchoolLife,10,2013,TV,Diomedea
47918,1772,6743,Kidou Senkan Nadesico (Martian Successor Nadesico),ActionComedyMechaMilitaryParodyRomanceSci-FiShounenSpace,26,1996-1997,TV,XebecStarchildRecordsADVFilmsYomikoAdvertisingRightStuf,Kidou Senshi Gundam III,FuturisticMechaMilitaryOuterSpacePoliticalSciFiWar,1,1982,Movie,Sunrise
48105,431,6770,Mobile Suit Gundam Unicorn,ActionDramaMechaMilitarySci-FiSpace,7,2010-2014,OVA,SunriseBandaiEntertainmentNYAVPost,Mobile Suit Gundam SEED Destiny,MechaSciFi,50,2004 - 2005,TV,Sunrise
48174,1176,6777,Moetan Specials (Moetan),ComedyEcchiMagicSchool,2,2007-2008,Special,Actas,Ah! My Goddess TV Specials,BasedonaMangaComedyFantasyMagicRomanceSeinen,2,2005,DVD Special,AIC
48239,845,6779,Higurashi no Naku Koro ni Kira,MysteryParody,4,2011-2012,OVA,StudioDeenFrontierWorks,Umineko no Naku Koro ni,BasedonaVisualNovelExplicitViolenceHorrorMysteryPsychologicalSupernatural,26,2009,TV,StudioDeen
48385,936,6807,Junjou Romantica Special,ComedyRomanceShounenAi,1,2008-2008,Special,StudioDeen,Beelzebub Jump Super Anime Tour Special,ActionBasedonaMangaComedyDelinquentsDemonsShounenSuperpowers,1,2010,OVA,StudioPierrot
48957,179,6857,Arete Hime (Princess Arete),FantasyMagic,1,2001-2001,Movie,Studio4°CImagica,Tsubasa Chronicle: The Princess in the Birdcage Kingdom,,1,2005,Movie,ProductionI.G
49177,1189,6866,Sora no Manimani Specials (At The Mercy of The Sky Specials),ComedySchoolSliceofLife,3,2009-2009,Special,StudioComet,Ah! My Goddess: Flights of Fancy Specials,BasedonaMangaComedyFantasyMagicRomanceSeinen,2,2007,DVD Special,AIC
