_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged,gold
16157,915,2974,Hidamari Sketch x 365 Specials,ComedySchoolSliceofLife,3,2009-2009,Special,ShaftLantis,Queen's Blade OVA Specials,EcchiExplicitSex,2,2011 - 2012,DVD Special,,0
50964,2998,2029,Saint Seiya Omega,ActionAdventureFantasyShounen,97,2012-2014,TV,ToeiAnimationDentsuTVAsahi,Saint Seiya Omega,ActionFantasyHandtoHandCombatSuperpowers,97,2012 - 2014,TV,ToeiAnimation,1
3802,267,688,Choujin Locke (Locke the Superman),ActionSci-FiSuperPower,1,1984-1984,Movie,NipponAnimationDiscotek,Transformers: Choujin Master Force,MechaSciFi,47,1988 - 1989,TV,ToeiAnimation,0
38944,397,7975,Ontama!,ComedyMagicSeinenSliceofLife,5,2009-2009,ONA,EncourageFilms,Ontama!,ComedyRomanceTimeTravel,5,2009,Web,EncourageFilms,1
4182,2680,723,Chirorin Mura Monogatari (Nutsberry Town),KidsSliceofLife,170,1992-1993,TV,NHKNHKEnterprises,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku Dake Dewanai no ja!",BasedonaLightNovelDemonsFantasyMedievalRecapRomance,1,2013,TV Special,ARMS,0
1726,1599,329,Eikoku Koi Monogatari Emma (Emma: A Victorian Romance),DramaHistoricalRomanceSeinenSliceofLife,12,2005-2005,TV,StudioPierrotPonyCanyonTBSRightStufToshibaEntertainment,Wellber no Monogatari: Sisters of Wellber,AdventureFantasyMedievalOriginalWorkPolitical,13,2007,TV,TransArtsCo.,0
51381,3006,9868,Gokujou!! Mecha Mote Iinchou Second Collection,ComedyRomanceSchoolShoujo,51,2010-2011,TV,TVTokyoShogakukanProductionsSynergySP,Gokujou!! Mecha Mote Iinchou Second Collection,BasedonaMangaComedyRomanceSchoolLifeShoujo,51,2010 - 2011,TV,ShogakukanMusic&DigitalEntertainment,1
9871,1026,1753,Mai-Otome Specials,ComedyDramaFantasyMagic,9,2006-2006,Special,Sunrise,Nanana's Buried Treasure Specials,,6,2014,DVD Special,A-1Pictures,0
15646,1361,2861,Mobile Suit Gundam 00,ActionDramaMechaMilitarySci-FiSpace,25,2007-2008,TV,SunriseSotsuAgencyAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainment,Mobile Suit SD Gundam Sidestory,ComedyMechaParody,4,1990 - 1991,OVA,,0
37393,358,915,Follow Me,DramaMusicRomanceSliceofLife,1,2012-2012,Music,WarnerMusicJapan,Follow Me,,1,2012,Music Video,,1
35314,1054,7138,Sola Specials,ComedyRomanceSliceofLifeSupernatural,2,2007-2007,Special,BandaiVisualNomad,Humanity Has Declined Specials,,6,2012 - 2013,DVD Special,AICA.S.T.A.,0
25890,1606,5418,Shakugan no Shana II (Second) (Shakugan no Shana: Season II),ActionDramaFantasyRomanceSchoolSupernatural,24,2007-2008,TV,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainmentASCIIMediaWorks,Shakugan no Shana,ActionBasedonaLightNovelFantasyMagicTsundere,24,2005 - 2006,TV,J.C.Staff,0
27023,1017,5732,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,Sin Strange+ Special,Comedy,1,2014,DVD Special,Seven,0
36027,942,7247,Maria-sama ga Miteru 3rd Specials,Comedy,5,2006-2007,Special,StudioDeenRightStuf,Letter Bee Reverse Specials,,25,2010 - 2011,DVD Special,StudioPierrot,0
22052,2103,4504,Shin Shirayuki-hime Densetsu Pretear,ComedyDramaFantasyMagicRomanceShoujoSuperPower,13,2001-2001,TV,HalFilmMakerADVFilmsFUNimationEntertainmentKadokawaShotenRondoRobe,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,ActionBasedonaMangaSchoolLife,1,2012,OVA,KinemaCitrus,0
6771,208,1124,Yuu_Yuu_Hakusho (Movie) (Yu Yu Hakusho: The Movie),ActionAdventureComedy,1,1993-1993,Movie,StudioPierrotFUNimationEntertainmentMediaBlasters,Persona 3 The Movie 1: Spring of Birth,BasedonaVideoGame,1,2013,Movie,AICA.S.T.A.,0
33174,1916,6845,Ookami Shoujo to Kuro Ouji (Wolf Girl and Black Prince),ComedyRomanceSchoolShoujo,12,2014-2014,TV,VAPYomiuriTelecastingCorporationTYOAnimationsSentaiFilmworksNipponTelevisionNetworkCorporation,One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta,ActionAdventureComedyPiratesShounen,1,2007,Movie,ToeiAnimation,0
52530,2693,1014,30-sai no Hoken Taiiku,EcchiParodyRomanceSeinen,12,2011-2011,TV,Gathering,30-sai no Hoken Taiiku,ComedyEcchiSeinenSexualContentSupernatural,12,2011,TV,Gathering,1
48699,3045,1091,Cheburashka Arere?,ComedyKidsSliceofLife,26,2009-2010,TV,GoHands,Cheburashka Arere?,AnimalProtagonistsFamilyFriendly,26,2009 - 2010,TV,,1
2164,1173,417,Shinmai Maou no Testament Specials,ComedyEcchi,6,2015-2015,Special,ProductionIMS,Blue Seed Specials,,13,,DVD Special,ProductionI.G,0
22366,992,4583,Shakugan no Shana III (Final) Specials,ComedyParody,2,2012-2012,Special,J.C.StaffFUNimationEntertainment,Sekai de Ichiban Tsuyoku Naritai! Specials,EcchiHandtoHandCombatNuditySports,6,2013 - 2014,DVD Special,ARMS,0
18200,2311,3405,Mahou no Stage Fancy Lala (Magical Stage Fancy Lala),ComedyDramaMagicMusicRomanceShoujo,26,1998-1998,TV,StudioPierrotKyotoAnimationBandaiVisualGeneonUniversalEntertainmentTVOsakaBandaiEntertainmentYomiuriAdvertisingTVTokyoMusic,Mahou no Star Magical Emi: Kumo Hikaru,,1,2002,OVA,,0
49105,3054,3490,Gakkatsu! 2nd Season,ComedySchool,25,2013-2013,TV,NHKFanworks,Gakkatsu! 2nd Season,ComedyFlashAnimationOriginalWorkSchoolLife,25,2013,TV,Fanworks,1
48088,3036,1020,Megami Kouhosei,ActionMechaMilitarySci-FiSpace,12,2000-2000,TV,BandaiVisualXebec,Megami Kouhosei,AliensMechaOuterSpaceSciFi,12,2000,TV,XEBEC,1
43145,3075,2223,Ocha-ken,ComedyKids,26,2003-2004,TV,FourSome,Ocha-ken,AnimalProtagonistsFamilyFriendly,26,2003 - 2004,TV,Foursome,1
30556,1026,6421,Mai-Otome Specials,ComedyDramaFantasyMagic,9,2006-2006,Special,Sunrise,So-Ra-No-Wo-To Specials,ComedyMilitarySliceofLife,2,2010,DVD Special,A-1Pictures,0
36469,704,7294,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,ActionComedyShounenSupernatural,1,2010-2010,OVA,SynergySP,The iDOLM@STER Special,Idols,1,2012,TV Special,A-1Pictures,0
35603,1091,7173,Yama no Susume Second Season Specials,ComedySeinenSliceofLife,2,2014-2015,Special,8bitEarthStarEntertainment,Shijou Saikyou no Deshi Kenichi OVA Specials,ComedyMartialArtsShounen,3,2013 - 2014,DVD Special,Brains-Base,0
31683,1489,6632,Dragon Ball Kai (Dragon Ball Z Kai),ActionAdventureComedyFantasyMartialArtsShounenSuperPower,97,2009-2011,TV,ToeiAnimationFUNimationEntertainment,Dragon Ball: Episode of Bardock,ActionAliensHandtoHandCombatSuperpowers,1,2011,Other,ToeiAnimation,1
24904,2904,5245,Shirayuki Hime no Densetsu (The Legend of Snow White),AdventureFantasyRomance,52,1994-1995,TV,TatsunokoProductions,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,,1,2005,Movie,ShineiAnimation,0
40008,422,1434,Fastening Days,KidsMagic,1,2014-2014,ONA,StudioColorido,Fastening Days,ActionDramaPromotionalSciFiShorts,1,2014,Web,StudioColorido,1
38326,372,1634,There She Is!!,ComedyRomance,5,2003-2008,ONA,SamBakZa,There She Is!!,DramaRomance,5,2003 - 2008,Web,,1
40069,423,1050,My Life,DramaSliceofLife,1,2012-2012,ONA,Nonefoundaddsome,My Life,Shorts,1,2012,Web,,1
16496,2307,3067,Dual Parallel! Trouble Adventures,ActionComedyHaremMechaSci-FiShounen,13,1999-1999,TV,GeneonUniversalEntertainmentAIC,Adventures of Peter Pan,AdventureBasedonaNovelFamilyFriendlyFantasyPiratesWorldMasterpieceTheater,41,1989,TV,NipponAnimation,0
426,1152,82,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Break Blade Movie 2: Ketsubetsu no Michi,ActionFantasyMagicMechaMilitaryWar,1,2010,Movie,ProductionI.G,0
15218,991,2788,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,The iDOLM@STER: Xenoglossia Specials,Idols,8,2007 - 2008,DVD Special,Sunrise,0
50813,2996,1436,Ring ni Kakero 1,ActionShounenSports,12,2004-2004,TV,ToeiAnimation,Ring ni Kakero 1,ActionBasedonaMangaBoxingHandtoHandCombatShounenSports,12,2004,TV,ToeiAnimation,1
39255,405,827,Akame ga Kill! Theater,Comedy,24,2014-2014,ONA,WhiteFoxC-StationTOHOanimation,Akame ga Kill! Theater,BasedonaMangaComedy,24,2014,Web,WHITEFOX,1
28563,1081,6098,Tales of the Abyss Special Fan Disc,ComedySliceofLife,2,2009-2009,Special,Sunrise,Gundam 00 Special Edition III: Return the World,,1,2010,OVA,,0
22676,1053,4688,Renkin San-kyuu Magical? Pokaan Specials,ComedyEcchiMagicParodyVampire,3,2006-2006,Special,RemicGencoLantisMediaFactory,Ikeike! Momon-chan Specials,,3,2012 - 2013,TV Special,,0
13460,1130,2372,Teekyuu 3 Specials,ComedySchoolShounenSports,2,2014-2014,Special,MAPPAEarthStarEntertainment,To Heart Specials,,6,,Music Video,OLM,0
9798,949,1752,Ao no Exorcist Movie Special,ComedyParody,1,2012-2012,Special,Nonefoundaddsome,Ryuugajou Nanana no Maizoukin Specials,,6,2014,DVD Special,A-1Pictures,0
30088,1915,6330,Meitantei Holmes (Sherlock Hound),AdventureComedyMystery,26,1984-1985,TV,GeneonUniversalEntertainmentStudioGallopTMSEntertainmentDiscotekStudioTakeOff,Meitantei Conan OVA 11: London kara no Maru Hi Shirei,Mystery,1,2011,OVA,TMSEntertainment,0
45010,2103,8522,Shin Shirayuki-hime Densetsu Pretear,ComedyDramaFantasyMagicRomanceShoujoSuperPower,13,2001-2001,TV,HalFilmMakerADVFilmsFUNimationEntertainmentKadokawaShotenRondoRobe,Shin Shirayukihime Densetsu Pretear,BasedonaMangaFantasyMagicMagicalGirlReverseHaremRomance,13,2001,TV,HalFilmMaker,1
35726,1043,7197,Mokke Specials (Mokke Special Episodes),MysterySliceofLifeSupernatural,2,2008-2008,Special,MadhouseKodansha,Maria-sama ga Miteru Specials,ComedyOmakeShoujo-ai,7,2004,DVD Special,StudioDeen,0
7897,3095,1393,Ai no Wakakusa Yama Monogatari,Comedy,12,1999-1999,TV,Gainax,Umi Monogatari ~Anata ga Ite Kureta Koto~,FantasyMagicalGirl,12,2009,TV,Zexcs,0
4173,2319,723,Geragera Boes Monogatari (Ox Tales),ComedyKids,52,1987-1988,TV,TVTokyoTelescreenBV,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku Dake Dewanai no ja!",BasedonaLightNovelDemonsFantasyMedievalRecapRomance,1,2013,TV Special,ARMS,0
49826,2973,1548,Prism Ark,ActionComedyDramaFantasyMagic,12,2007-2007,TV,FrontLine,Prism Ark,ActionAdventureBasedonanErogeBasedonaVisualNovelComedyEcchiFantasyMagicSwordplay,12,2007,TV,,1
22983,569,4813,School Rumble San Gakki (School Rumble Third Term),ComedyRomanceSchoolShounen,2,2008-2008,OVA,Kodansha,School Rumble: Ichi Gakki Hoshuu,ComedySchoolLife,2,2005,OVA,StudioComet,0
39470,412,399,Busou Shinki Moon Angel,ActionSci-Fi,10,2011-2012,ONA,TNKKinemaCitrus,Busou Shinki Moon Angel,AndroidsRobotsSciFi,10,2011 - 2012,Web,KinemaCitrus,1
30703,999,6441,Suisei no Gargantia Specials,ActionMechaSci-Fi,2,2013-2013,Special,ProductionI.GVizMedia,Tonari no Seki-kun Specials,BasedonaMangaComedy,2,2014,DVD Special,ShineiAnimation,0
27865,2709,5991,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),ActionAdventureSci-Fi,26,1999-1999,TV,J.C.StaffKadokawaShoten,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,BasedonanAnimeSciFi,1,2014,Movie,XEBEC,0
25934,1355,5428,Baby Steps 2nd Season,RomanceSchoolShounenSports,25,2015-2015,TV,StudioPierrotNHKNHKEnterprises,Assassination Classroom TV 2nd Season,ActionAssassinsBasedonaMangaComedySchoolLife,TV ,2016,TV,Lerche,0
10979,781,1974,Mobile Suit SD Gundam&#039;s Counterattack,ComedyMechaParodyShounen,2,1989-1989,OVA,Sunrise,Mobile Suit SD Gundam Mk II,ComedyMechaParody,3,1989,OVA,Sunrise,1
52729,2699,3302,Kaitou Joker,AdventureComedyMysteryShounen,13,2014-2015,TV,AsatsuDKShin-EiAnimationTokyoMX,Kaitou Joker,BasedonaMangaThieves,13,2014 - 2015,TV,ShineiAnimation,1
18909,1012,3611,Sekirei Special,Comedy,1,2009-2009,Special,AniplexSevenArcsFUNimationEntertainment,DPR Special Movie,,1,2013,Web,WHITEFOX,0
20140,1174,3918,Amagami SS+ Plus Picture Drama,Romance,2,2012-2012,Special,AIC,Planetes Picture Drama,PictureDramaSciFiSliceofLife,9,2009,DVD Special,Sunrise,0
32173,1653,6698,High School DxD,ComedyDemonsEcchiHaremRomanceSchool,12,2012-2012,TV,GencoFUNimationEntertainmentLantisTNKAT-XPRAShowgateAtelierMusa,High School DxD NEW OVA,BasedonaLightNovelDemonsEcchiFantasyNudity,1+,2015 - ?,OVA,,0
30521,1534,6420,City Hunter 3,ActionComedyMysteryShounen,13,1989-1990,TV,SunriseADVFilms,City Hunter '91,,13,1991,TV,Sunrise,0
15951,940,2939,Tonari no Seki-kun Specials,ComedySchoolSeinen,2,2014-2014,Special,MediaFactoryShin-EiAnimation,Queen's Blade: Rebellion Specials,Ecchi,6,2012,DVD Special,ARMS,0
43741,3080,1435,Code-E,ComedyRomanceSchoolSci-FiSliceofLife,12,2007-2007,TV,StudioDeen,Code-E,OriginalWorkSciFiSuperpowers,12,2007,TV,StudioDeen,1
15726,1386,2871,Ore Monogatari!! (My Love Story!!),ComedyRomanceShoujo,24,2015-2015,TV,MadhouseVAPSentaiFilmworksNipponTelevisionNetworkCorporation,Andersen Monogatari Match Uri no Shojo,,1,1968,Movie,ToeiAnimation,0
18888,2515,3608,Chikyuu Shoujo Arjuna (Arjuna),AdventureDramaMagicSci-Fi,13,2001-2001,TV,BandaiVisualSatelightBandaiEntertainment,Cyclops Shoujo Saipuu,ComedyEcchiSchoolLife,12,2013,Web,,0
34673,993,7041,Mahoromatic Summer Special,ComedyEcchiRomanceSci-Fi,1,2003-2003,Special,GainaxShaftSentaiFilmworks,Lupin III Special 15: Operation Return the Treasure,ActionComedyThieves,1,2003,TV Special,TMSEntertainment,0
17401,1026,3281,Mai-Otome Specials,ComedyDramaFantasyMagic,9,2006-2006,Special,Sunrise,SoulTaker Specials,Omake,3,,DVD Special,,0
51951,2677,1353,Re-Kan!,ComedySchoolSeinen,13,2015-2015,TV,TBSSentaiFilmworksPierrotPlus,Re-Kan!,BasedonaMangaComedySchoolLifeSupernatural,13,2015,TV,PierrotPlus,1
53773,2736,9775,Beet the Vandel Buster Excellion,AdventureFantasyShounenSupernatural,25,2005-2006,TV,ToeiAnimationSonyMusicEntertainment,Beet the Vandel Buster Excellion,ActionAdventureBasedonaMangaFantasyMagicMonstersShounenSuperpowers,25,2005 - 2006,TV,ToeiAnimation,1
25858,57,5413,Piano no Mori,AdventureComedyDramaMusicSchool,1,2007-2007,Movie,MadhouseSonyMusicEntertainmentCycloneGraphicsinc,Piano no Mori,ClassicalMusicDramaMusicSchoolLife,1,2007,Movie,MADHOUSE,1
